"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+2.83712500000E+008, -1.64159469417E+001, +0.00000000000E+000
+2.83731250000E+008, -1.65406928870E+001, +0.00000000000E+000
+2.83750000000E+008, -1.66668708321E+001, +0.00000000000E+000
+2.83768750000E+008, -1.67956908576E+001, +0.00000000000E+000
+2.83787500000E+008, -1.69283159203E+001, +0.00000000000E+000
+2.83806250000E+008, -1.70545070892E+001, +0.00000000000E+000
+2.83825000000E+008, -1.71771732430E+001, +0.00000000000E+000
+2.83843750000E+008, -1.73044138153E+001, +0.00000000000E+000
+2.83862500000E+008, -1.74319287973E+001, +0.00000000000E+000
+2.83881250000E+008, -1.75549374658E+001, +0.00000000000E+000
+2.83900000000E+008, -1.76805545745E+001, +0.00000000000E+000
+2.83918750000E+008, -1.77980389481E+001, +0.00000000000E+000
+2.83937500000E+008, -1.79170612178E+001, +0.00000000000E+000
+2.83956250000E+008, -1.80274256210E+001, +0.00000000000E+000
+2.83975000000E+008, -1.81418900947E+001, +0.00000000000E+000
+2.83993750000E+008, -1.82472831435E+001, +0.00000000000E+000
+2.84012500000E+008, -1.83489002178E+001, +0.00000000000E+000
+2.84031250000E+008, -1.84496488535E+001, +0.00000000000E+000
+2.84050000000E+008, -1.85492181444E+001, +0.00000000000E+000
+2.84068750000E+008, -1.86412461598E+001, +0.00000000000E+000
+2.84087500000E+008, -1.87205597312E+001, +0.00000000000E+000
+2.84106250000E+008, -1.88036864345E+001, +0.00000000000E+000
+2.84125000000E+008, -1.88776400405E+001, +0.00000000000E+000
+2.84143750000E+008, -1.89423937106E+001, +0.00000000000E+000
+2.84162500000E+008, -1.90082357709E+001, +0.00000000000E+000
+2.84181250000E+008, -1.90573873122E+001, +0.00000000000E+000
+2.84200000000E+008, -1.90954269148E+001, +0.00000000000E+000
+2.84218750000E+008, -1.91433586521E+001, +0.00000000000E+000
+2.84237500000E+008, -1.91725918605E+001, +0.00000000000E+000
+2.84256250000E+008, -1.91946557908E+001, +0.00000000000E+000
+2.84275000000E+008, -1.92101960987E+001, +0.00000000000E+000
+2.84293750000E+008, -1.92216303165E+001, +0.00000000000E+000
+2.84312500000E+008, -1.92179210337E+001, +0.00000000000E+000
+2.84331250000E+008, -1.92043765091E+001, +0.00000000000E+000
+2.84350000000E+008, -1.91900821682E+001, +0.00000000000E+000
+2.84368750000E+008, -1.91571369994E+001, +0.00000000000E+000
+2.84387500000E+008, -1.91240488107E+001, +0.00000000000E+000
+2.84406250000E+008, -1.90851876079E+001, +0.00000000000E+000
+2.84425000000E+008, -1.90435332644E+001, +0.00000000000E+000
+2.84443750000E+008, -1.89787831019E+001, +0.00000000000E+000
+2.84462500000E+008, -1.89311268982E+001, +0.00000000000E+000
+2.84481250000E+008, -1.88637204624E+001, +0.00000000000E+000
+2.84500000000E+008, -1.87822711717E+001, +0.00000000000E+000
+2.84518750000E+008, -1.87089960741E+001, +0.00000000000E+000
+2.84537500000E+008, -1.86212190351E+001, +0.00000000000E+000
+2.84556250000E+008, -1.85343940032E+001, +0.00000000000E+000
+2.84575000000E+008, -1.84422514567E+001, +0.00000000000E+000
+2.84593750000E+008, -1.83459777532E+001, +0.00000000000E+000
+2.84612500000E+008, -1.82477590216E+001, +0.00000000000E+000
+2.84631250000E+008, -1.81433824943E+001, +0.00000000000E+000
+2.84650000000E+008, -1.80303729546E+001, +0.00000000000E+000
+2.84668750000E+008, -1.79257164489E+001, +0.00000000000E+000
+2.84687500000E+008, -1.78173831698E+001, +0.00000000000E+000
+2.84706250000E+008, -1.77002902899E+001, +0.00000000000E+000
+2.84725000000E+008, -1.75864663276E+001, +0.00000000000E+000
+2.84743750000E+008, -1.74684199059E+001, +0.00000000000E+000
+2.84762500000E+008, -1.73501624936E+001, +0.00000000000E+000
+2.84781250000E+008, -1.72330660055E+001, +0.00000000000E+000
+2.84800000000E+008, -1.71214327268E+001, +0.00000000000E+000
+2.84818750000E+008, -1.69989246524E+001, +0.00000000000E+000
+2.84837500000E+008, -1.68790089817E+001, +0.00000000000E+000
+2.84856250000E+008, -1.67614342123E+001, +0.00000000000E+000
+2.84875000000E+008, -1.66398953484E+001, +0.00000000000E+000
+2.84893750000E+008, -1.65177626550E+001, +0.00000000000E+000
+2.84912500000E+008, -1.63983569566E+001, +0.00000000000E+000
+2.84931250000E+008, -1.62821590838E+001, +0.00000000000E+000
+2.84950000000E+008, -1.61663663227E+001, +0.00000000000E+000
+2.84968750000E+008, -1.60437760319E+001, +0.00000000000E+000
+2.84987500000E+008, -1.59331473260E+001, +0.00000000000E+000
+2.85006250000E+008, -1.58201942326E+001, +0.00000000000E+000
+2.85025000000E+008, -1.56986446806E+001, +0.00000000000E+000
+2.85043750000E+008, -1.55891562677E+001, +0.00000000000E+000
+2.85062500000E+008, -1.54786811118E+001, +0.00000000000E+000
+2.85081250000E+008, -1.53589780805E+001, +0.00000000000E+000
+2.85100000000E+008, -1.52509209939E+001, +0.00000000000E+000
+2.85118750000E+008, -1.51407917660E+001, +0.00000000000E+000
+2.85137500000E+008, -1.50300865769E+001, +0.00000000000E+000
+2.85156250000E+008, -1.49244282892E+001, +0.00000000000E+000
+2.85175000000E+008, -1.48183603431E+001, +0.00000000000E+000
+2.85193750000E+008, -1.47144420025E+001, +0.00000000000E+000
+2.85212500000E+008, -1.46080677993E+001, +0.00000000000E+000
+2.85231250000E+008, -1.45069117193E+001, +0.00000000000E+000
+2.85250000000E+008, -1.44039019009E+001, +0.00000000000E+000
+2.85268750000E+008, -1.43036582253E+001, +0.00000000000E+000
+2.85287500000E+008, -1.42041262664E+001, +0.00000000000E+000
+2.85306250000E+008, -1.41034991898E+001, +0.00000000000E+000
+2.85325000000E+008, -1.40079335642E+001, +0.00000000000E+000
+2.85343750000E+008, -1.39127645631E+001, +0.00000000000E+000
+2.85362500000E+008, -1.38168496916E+001, +0.00000000000E+000
+2.85381250000E+008, -1.37239390933E+001, +0.00000000000E+000
+2.85400000000E+008, -1.36333678535E+001, +0.00000000000E+000
+2.85418750000E+008, -1.35411662433E+001, +0.00000000000E+000
+2.85437500000E+008, -1.34532317711E+001, +0.00000000000E+000
+2.85456250000E+008, -1.33620228748E+001, +0.00000000000E+000
+2.85475000000E+008, -1.32779033410E+001, +0.00000000000E+000
+2.85493750000E+008, -1.31905736138E+001, +0.00000000000E+000
+2.85512500000E+008, -1.31025849533E+001, +0.00000000000E+000
+2.85531250000E+008, -1.30180242652E+001, +0.00000000000E+000
+2.85550000000E+008, -1.29352409394E+001, +0.00000000000E+000
+2.85568750000E+008, -1.28497047907E+001, +0.00000000000E+000
+2.85587500000E+008, -1.27707441365E+001, +0.00000000000E+000
+2.85606250000E+008, -1.26904485358E+001, +0.00000000000E+000
+2.85625000000E+008, -1.26130759353E+001, +0.00000000000E+000
+2.85643750000E+008, -1.25317144361E+001, +0.00000000000E+000
+2.85662500000E+008, -1.24519025400E+001, +0.00000000000E+000
+2.85681250000E+008, -1.23754049407E+001, +0.00000000000E+000
+2.85700000000E+008, -1.23052476463E+001, +0.00000000000E+000
+2.85718750000E+008, -1.22278721977E+001, +0.00000000000E+000
+2.85737500000E+008, -1.21528645396E+001, +0.00000000000E+000
+2.85756250000E+008, -1.20816466894E+001, +0.00000000000E+000
+2.85775000000E+008, -1.20079219422E+001, +0.00000000000E+000
+2.85793750000E+008, -1.19336617109E+001, +0.00000000000E+000
+2.85812500000E+008, -1.18656819753E+001, +0.00000000000E+000
+2.85831250000E+008, -1.17952587363E+001, +0.00000000000E+000
+2.85850000000E+008, -1.17244495656E+001, +0.00000000000E+000
+2.85868750000E+008, -1.16586016384E+001, +0.00000000000E+000
+2.85887500000E+008, -1.15882047461E+001, +0.00000000000E+000
+2.85906250000E+008, -1.15214936549E+001, +0.00000000000E+000
+2.85925000000E+008, -1.14529887457E+001, +0.00000000000E+000
+2.85943750000E+008, -1.13908746602E+001, +0.00000000000E+000
+2.85962500000E+008, -1.13250065343E+001, +0.00000000000E+000
+2.85981250000E+008, -1.12603010490E+001, +0.00000000000E+000
+2.86000000000E+008, -1.11932337284E+001, +0.00000000000E+000
+2.86018750000E+008, -1.11325489644E+001, +0.00000000000E+000
+2.86037500000E+008, -1.10698487065E+001, +0.00000000000E+000
+2.86056250000E+008, -1.10081139262E+001, +0.00000000000E+000
+2.86075000000E+008, -1.09466379879E+001, +0.00000000000E+000
+2.86093750000E+008, -1.08842937347E+001, +0.00000000000E+000
+2.86112500000E+008, -1.08247970914E+001, +0.00000000000E+000
+2.86131250000E+008, -1.07667103385E+001, +0.00000000000E+000
+2.86150000000E+008, -1.07066731462E+001, +0.00000000000E+000
+2.86168750000E+008, -1.06447699180E+001, +0.00000000000E+000
+2.86187500000E+008, -1.05878773485E+001, +0.00000000000E+000
+2.86206250000E+008, -1.05326813176E+001, +0.00000000000E+000
+2.86225000000E+008, -1.04727483817E+001, +0.00000000000E+000
+2.86243750000E+008, -1.04148302357E+001, +0.00000000000E+000
+2.86262500000E+008, -1.03566707709E+001, +0.00000000000E+000
+2.86281250000E+008, -1.03001541328E+001, +0.00000000000E+000
+2.86300000000E+008, -1.02454021650E+001, +0.00000000000E+000
+2.86318750000E+008, -1.01896761155E+001, +0.00000000000E+000
+2.86337500000E+008, -1.01356395335E+001, +0.00000000000E+000
+2.86356250000E+008, -1.00809650640E+001, +0.00000000000E+000
+2.86375000000E+008, -1.00253560886E+001, +0.00000000000E+000
+2.86393750000E+008, -9.97380614550E+000, +0.00000000000E+000
+2.86412500000E+008, -9.92044826325E+000, +0.00000000000E+000
+2.86431250000E+008, -9.86736484402E+000, +0.00000000000E+000
+2.86450000000E+008, -9.81050480849E+000, +0.00000000000E+000
+2.86468750000E+008, -9.75964861143E+000, +0.00000000000E+000
+2.86487500000E+008, -9.70672631819E+000, +0.00000000000E+000
+2.86506250000E+008, -9.65673355936E+000, +0.00000000000E+000
+2.86525000000E+008, -9.60435144484E+000, +0.00000000000E+000
+2.86543750000E+008, -9.55345704312E+000, +0.00000000000E+000
+2.86562500000E+008, -9.50200461573E+000, +0.00000000000E+000
+2.86581250000E+008, -9.44999617252E+000, +0.00000000000E+000
+2.86600000000E+008, -9.40104775129E+000, +0.00000000000E+000
+2.86618750000E+008, -9.35048145800E+000, +0.00000000000E+000
+2.86637500000E+008, -9.30037734182E+000, +0.00000000000E+000
+2.86656250000E+008, -9.25020161201E+000, +0.00000000000E+000
+2.86675000000E+008, -9.20124569556E+000, +0.00000000000E+000
+2.86693750000E+008, -9.15157743793E+000, +0.00000000000E+000
+2.86712500000E+008, -9.10027015937E+000, +0.00000000000E+000
+2.86731250000E+008, -9.05257871106E+000, +0.00000000000E+000
+2.86750000000E+008, -9.00314975705E+000, +0.00000000000E+000
+2.86768750000E+008, -8.95533322329E+000, +0.00000000000E+000
+2.86787500000E+008, -8.90614158930E+000, +0.00000000000E+000
+2.86806250000E+008, -8.85697238992E+000, +0.00000000000E+000
+2.86825000000E+008, -8.81103383669E+000, +0.00000000000E+000
+2.86843750000E+008, -8.76231102054E+000, +0.00000000000E+000
+2.86862500000E+008, -8.71331233459E+000, +0.00000000000E+000
+2.86881250000E+008, -8.66480819734E+000, +0.00000000000E+000
+2.86900000000E+008, -8.61967743548E+000, +0.00000000000E+000
+2.86918750000E+008, -8.57277470030E+000, +0.00000000000E+000
+2.86937500000E+008, -8.52457082955E+000, +0.00000000000E+000
+2.86956250000E+008, -8.47723790842E+000, +0.00000000000E+000
+2.86975000000E+008, -8.43262700042E+000, +0.00000000000E+000
+2.86993750000E+008, -8.38469280184E+000, +0.00000000000E+000
+2.87012500000E+008, -8.33599222020E+000, +0.00000000000E+000
+2.87031250000E+008, -8.29182480645E+000, +0.00000000000E+000
+2.87050000000E+008, -8.24641844670E+000, +0.00000000000E+000
+2.87068750000E+008, -8.20004398453E+000, +0.00000000000E+000
+2.87087500000E+008, -8.15318880814E+000, +0.00000000000E+000
+2.87106250000E+008, -8.10828621111E+000, +0.00000000000E+000
+2.87125000000E+008, -8.06335170383E+000, +0.00000000000E+000
+2.87143750000E+008, -8.01850069060E+000, +0.00000000000E+000
+2.87162500000E+008, -7.97278876877E+000, +0.00000000000E+000
+2.87181250000E+008, -7.92620090728E+000, +0.00000000000E+000
+2.87200000000E+008, -7.88236308772E+000, +0.00000000000E+000
+2.87218750000E+008, -7.83927265253E+000, +0.00000000000E+000
+2.87237500000E+008, -7.79307717085E+000, +0.00000000000E+000
+2.87256250000E+008, -7.74782369030E+000, +0.00000000000E+000
+2.87275000000E+008, -7.70375203776E+000, +0.00000000000E+000
+2.87293750000E+008, -7.65790114635E+000, +0.00000000000E+000
+2.87312500000E+008, -7.61576487214E+000, +0.00000000000E+000
+2.87331250000E+008, -7.57199128029E+000, +0.00000000000E+000
+2.87350000000E+008, -7.52939925015E+000, +0.00000000000E+000
+2.87368750000E+008, -7.48297885126E+000, +0.00000000000E+000
+2.87387500000E+008, -7.44006642869E+000, +0.00000000000E+000
+2.87406250000E+008, -7.39663782553E+000, +0.00000000000E+000
+2.87425000000E+008, -7.35265477146E+000, +0.00000000000E+000
+2.87443750000E+008, -7.31022345226E+000, +0.00000000000E+000
+2.87462500000E+008, -7.26673349795E+000, +0.00000000000E+000
+2.87481250000E+008, -7.22465300405E+000, +0.00000000000E+000
+2.87500000000E+008, -7.18124836926E+000, +0.00000000000E+000
+2.87518750000E+008, -7.13908492705E+000, +0.00000000000E+000
+2.87537500000E+008, -7.09706217123E+000, +0.00000000000E+000
+2.87556250000E+008, -7.05489833217E+000, +0.00000000000E+000
+2.87575000000E+008, -7.01088746395E+000, +0.00000000000E+000
+2.87593750000E+008, -6.96815626072E+000, +0.00000000000E+000
+2.87612500000E+008, -6.92748839531E+000, +0.00000000000E+000
+2.87631250000E+008, -6.88433933895E+000, +0.00000000000E+000
+2.87650000000E+008, -6.84127431985E+000, +0.00000000000E+000
+2.87668750000E+008, -6.80116572179E+000, +0.00000000000E+000
+2.87687500000E+008, -6.75921843589E+000, +0.00000000000E+000
+2.87706250000E+008, -6.71747226842E+000, +0.00000000000E+000
+2.87725000000E+008, -6.67521058283E+000, +0.00000000000E+000
+2.87743750000E+008, -6.63555724787E+000, +0.00000000000E+000
+2.87762500000E+008, -6.59226906158E+000, +0.00000000000E+000
+2.87781250000E+008, -6.55525874017E+000, +0.00000000000E+000
+2.87800000000E+008, -6.51186153956E+000, +0.00000000000E+000
+2.87818750000E+008, -6.47254533943E+000, +0.00000000000E+000
+2.87837500000E+008, -6.43209893779E+000, +0.00000000000E+000
+2.87856250000E+008, -6.39395160458E+000, +0.00000000000E+000
+2.87875000000E+008, -6.35185787565E+000, +0.00000000000E+000
+2.87893750000E+008, -6.31149425221E+000, +0.00000000000E+000
+2.87912500000E+008, -6.27375310481E+000, +0.00000000000E+000
+2.87931250000E+008, -6.23479868310E+000, +0.00000000000E+000
+2.87950000000E+008, -6.19589234183E+000, +0.00000000000E+000
+2.87968750000E+008, -6.15600623399E+000, +0.00000000000E+000
+2.87987500000E+008, -6.11696527750E+000, +0.00000000000E+000
+2.88006250000E+008, -6.07856226178E+000, +0.00000000000E+000
+2.88025000000E+008, -6.04086961891E+000, +0.00000000000E+000
+2.88043750000E+008, -6.00054040912E+000, +0.00000000000E+000
+2.88062500000E+008, -5.96297381686E+000, +0.00000000000E+000
+2.88081250000E+008, -5.92656512726E+000, +0.00000000000E+000
+2.88100000000E+008, -5.88867557078E+000, +0.00000000000E+000
+2.88118750000E+008, -5.85165052436E+000, +0.00000000000E+000
+2.88137500000E+008, -5.81416508497E+000, +0.00000000000E+000
+2.88156250000E+008, -5.77743996594E+000, +0.00000000000E+000
+2.88175000000E+008, -5.74189544212E+000, +0.00000000000E+000
+2.88193750000E+008, -5.70475667008E+000, +0.00000000000E+000
+2.88212500000E+008, -5.66830409550E+000, +0.00000000000E+000
+2.88231250000E+008, -5.63311359617E+000, +0.00000000000E+000
+2.88250000000E+008, -5.59706867273E+000, +0.00000000000E+000
+2.88268750000E+008, -5.56241885649E+000, +0.00000000000E+000
+2.88287500000E+008, -5.52718398403E+000, +0.00000000000E+000
+2.88306250000E+008, -5.49265782304E+000, +0.00000000000E+000
+2.88325000000E+008, -5.45816828844E+000, +0.00000000000E+000
+2.88343750000E+008, -5.42198076730E+000, +0.00000000000E+000
+2.88362500000E+008, -5.38835972278E+000, +0.00000000000E+000
+2.88381250000E+008, -5.35437474751E+000, +0.00000000000E+000
+2.88400000000E+008, -5.32053128305E+000, +0.00000000000E+000
+2.88418750000E+008, -5.28815198500E+000, +0.00000000000E+000
+2.88437500000E+008, -5.25290377162E+000, +0.00000000000E+000
+2.88456250000E+008, -5.22109985099E+000, +0.00000000000E+000
+2.88475000000E+008, -5.18813178956E+000, +0.00000000000E+000
+2.88493750000E+008, -5.15498660631E+000, +0.00000000000E+000
+2.88512500000E+008, -5.12367007659E+000, +0.00000000000E+000
+2.88531250000E+008, -5.09045691062E+000, +0.00000000000E+000
+2.88550000000E+008, -5.06134120055E+000, +0.00000000000E+000
+2.88568750000E+008, -5.02918640260E+000, +0.00000000000E+000
+2.88587500000E+008, -4.99905639752E+000, +0.00000000000E+000
+2.88606250000E+008, -4.96702891831E+000, +0.00000000000E+000
+2.88625000000E+008, -4.93697284119E+000, +0.00000000000E+000
+2.88643750000E+008, -4.90638519882E+000, +0.00000000000E+000
+2.88662500000E+008, -4.87707454322E+000, +0.00000000000E+000
+2.88681250000E+008, -4.84776349709E+000, +0.00000000000E+000
+2.88700000000E+008, -4.81823315991E+000, +0.00000000000E+000
+2.88718750000E+008, -4.78974353636E+000, +0.00000000000E+000
+2.88737500000E+008, -4.75897672936E+000, +0.00000000000E+000
+2.88756250000E+008, -4.73115111343E+000, +0.00000000000E+000
+2.88775000000E+008, -4.70383699691E+000, +0.00000000000E+000
+2.88793750000E+008, -4.67667558080E+000, +0.00000000000E+000
+2.88812500000E+008, -4.64844257625E+000, +0.00000000000E+000
+2.88831250000E+008, -4.62125807636E+000, +0.00000000000E+000
+2.88850000000E+008, -4.59543082552E+000, +0.00000000000E+000
+2.88868750000E+008, -4.56886315639E+000, +0.00000000000E+000
+2.88887500000E+008, -4.54156630474E+000, +0.00000000000E+000
+2.88906250000E+008, -4.51703725936E+000, +0.00000000000E+000
+2.88925000000E+008, -4.49064523298E+000, +0.00000000000E+000
+2.88943750000E+008, -4.46557350801E+000, +0.00000000000E+000
+2.88962500000E+008, -4.44058364464E+000, +0.00000000000E+000
+2.88981250000E+008, -4.41525070018E+000, +0.00000000000E+000
+2.89000000000E+008, -4.39284006509E+000, +0.00000000000E+000
+2.89018750000E+008, -4.36802132511E+000, +0.00000000000E+000
+2.89037500000E+008, -4.34447046139E+000, +0.00000000000E+000
+2.89056250000E+008, -4.32026306086E+000, +0.00000000000E+000
+2.89075000000E+008, -4.29700733356E+000, +0.00000000000E+000
+2.89093750000E+008, -4.27539267189E+000, +0.00000000000E+000
+2.89112500000E+008, -4.25340397150E+000, +0.00000000000E+000
+2.89131250000E+008, -4.23153721163E+000, +0.00000000000E+000
+2.89150000000E+008, -4.20825680822E+000, +0.00000000000E+000
+2.89168750000E+008, -4.18775450455E+000, +0.00000000000E+000
+2.89187500000E+008, -4.16689149954E+000, +0.00000000000E+000
+2.89206250000E+008, -4.14630611041E+000, +0.00000000000E+000
+2.89225000000E+008, -4.12410446079E+000, +0.00000000000E+000
+2.89243750000E+008, -4.10478505283E+000, +0.00000000000E+000
+2.89262500000E+008, -4.08597429144E+000, +0.00000000000E+000
+2.89281250000E+008, -4.06623859671E+000, +0.00000000000E+000
+2.89300000000E+008, -4.04632105835E+000, +0.00000000000E+000
+2.89318750000E+008, -4.02826610198E+000, +0.00000000000E+000
+2.89337500000E+008, -4.01105290864E+000, +0.00000000000E+000
+2.89356250000E+008, -3.99171621669E+000, +0.00000000000E+000
+2.89375000000E+008, -3.97486088226E+000, +0.00000000000E+000
+2.89393750000E+008, -3.95510677560E+000, +0.00000000000E+000
+2.89412500000E+008, -3.93880129845E+000, +0.00000000000E+000
+2.89431250000E+008, -3.92276494570E+000, +0.00000000000E+000
+2.89450000000E+008, -3.90686061403E+000, +0.00000000000E+000
+2.89468750000E+008, -3.89066652884E+000, +0.00000000000E+000
+2.89487500000E+008, -3.87495388474E+000, +0.00000000000E+000
+2.89506250000E+008, -3.85899964942E+000, +0.00000000000E+000
+2.89525000000E+008, -3.84529429154E+000, +0.00000000000E+000
+2.89543750000E+008, -3.83049460360E+000, +0.00000000000E+000
+2.89562500000E+008, -3.81392575691E+000, +0.00000000000E+000
+2.89581250000E+008, -3.80112833303E+000, +0.00000000000E+000
+2.89600000000E+008, -3.78816163870E+000, +0.00000000000E+000
+2.89618750000E+008, -3.77464506864E+000, +0.00000000000E+000
+2.89637500000E+008, -3.76127889084E+000, +0.00000000000E+000
+2.89656250000E+008, -3.74880365013E+000, +0.00000000000E+000
+2.89675000000E+008, -3.73618587325E+000, +0.00000000000E+000
+2.89693750000E+008, -3.72468317501E+000, +0.00000000000E+000
+2.89712500000E+008, -3.71202169019E+000, +0.00000000000E+000
+2.89731250000E+008, -3.70044174468E+000, +0.00000000000E+000
+2.89750000000E+008, -3.68887967796E+000, +0.00000000000E+000
+2.89768750000E+008, -3.67924685172E+000, +0.00000000000E+000
+2.89787500000E+008, -3.66861425866E+000, +0.00000000000E+000
+2.89806250000E+008, -3.65645358746E+000, +0.00000000000E+000
+2.89825000000E+008, -3.64748296569E+000, +0.00000000000E+000
+2.89843750000E+008, -3.63821387770E+000, +0.00000000000E+000
+2.89862500000E+008, -3.62832088909E+000, +0.00000000000E+000
+2.89881250000E+008, -3.62007059246E+000, +0.00000000000E+000
+2.89900000000E+008, -3.61039705165E+000, +0.00000000000E+000
+2.89918750000E+008, -3.60256387412E+000, +0.00000000000E+000
+2.89937500000E+008, -3.59522361834E+000, +0.00000000000E+000
+2.89956250000E+008, -3.58516981541E+000, +0.00000000000E+000
+2.89975000000E+008, -3.57865195533E+000, +0.00000000000E+000
+2.89993750000E+008, -3.57162119491E+000, +0.00000000000E+000
+2.90012500000E+008, -3.56404035408E+000, +0.00000000000E+000
+2.90031250000E+008, -3.55789401208E+000, +0.00000000000E+000
+2.90050000000E+008, -3.55029458584E+000, +0.00000000000E+000
+2.90068750000E+008, -3.54388742114E+000, +0.00000000000E+000
+2.90087500000E+008, -3.53771712129E+000, +0.00000000000E+000
+2.90106250000E+008, -3.53175699280E+000, +0.00000000000E+000
+2.90125000000E+008, -3.52596794765E+000, +0.00000000000E+000
+2.90143750000E+008, -3.52286297681E+000, +0.00000000000E+000
+2.90162500000E+008, -3.51624274107E+000, +0.00000000000E+000
+2.90181250000E+008, -3.51047536473E+000, +0.00000000000E+000
+2.90200000000E+008, -3.50616280993E+000, +0.00000000000E+000
+2.90218750000E+008, -3.50175327674E+000, +0.00000000000E+000
+2.90237500000E+008, -3.49711752372E+000, +0.00000000000E+000
+2.90256250000E+008, -3.49420754636E+000, +0.00000000000E+000
+2.90275000000E+008, -3.49001887237E+000, +0.00000000000E+000
+2.90293750000E+008, -3.48715290985E+000, +0.00000000000E+000
+2.90312500000E+008, -3.48431042653E+000, +0.00000000000E+000
+2.90331250000E+008, -3.48085064372E+000, +0.00000000000E+000
+2.90350000000E+008, -3.47821110829E+000, +0.00000000000E+000
+2.90368750000E+008, -3.47626780822E+000, +0.00000000000E+000
+2.90387500000E+008, -3.47248148232E+000, +0.00000000000E+000
+2.90406250000E+008, -3.47195282681E+000, +0.00000000000E+000
+2.90425000000E+008, -3.46812022316E+000, +0.00000000000E+000
+2.90443750000E+008, -3.46594411660E+000, +0.00000000000E+000
+2.90462500000E+008, -3.46494768513E+000, +0.00000000000E+000
+2.90481250000E+008, -3.46194554511E+000, +0.00000000000E+000
+2.90500000000E+008, -3.45935032774E+000, +0.00000000000E+000
+2.90518750000E+008, -3.46065745564E+000, +0.00000000000E+000
+2.90537500000E+008, -3.45898182479E+000, +0.00000000000E+000
+2.90556250000E+008, -3.45718468721E+000, +0.00000000000E+000
+2.90575000000E+008, -3.45646883007E+000, +0.00000000000E+000
+2.90593750000E+008, -3.45512951562E+000, +0.00000000000E+000
+2.90612500000E+008, -3.45478541758E+000, +0.00000000000E+000
+2.90631250000E+008, -3.45271729043E+000, +0.00000000000E+000
+2.90650000000E+008, -3.45444638059E+000, +0.00000000000E+000
+2.90668750000E+008, -3.45386997064E+000, +0.00000000000E+000
+2.90687500000E+008, -3.45311492567E+000, +0.00000000000E+000
+2.90706250000E+008, -3.45323928714E+000, +0.00000000000E+000
+2.90725000000E+008, -3.45391372890E+000, +0.00000000000E+000
+2.90743750000E+008, -3.45383302491E+000, +0.00000000000E+000
+2.90762500000E+008, -3.45370042003E+000, +0.00000000000E+000
+2.90781250000E+008, -3.45415380302E+000, +0.00000000000E+000
+2.90800000000E+008, -3.45534410401E+000, +0.00000000000E+000
+2.90818750000E+008, -3.45735653522E+000, +0.00000000000E+000
+2.90837500000E+008, -3.45669663688E+000, +0.00000000000E+000
+2.90856250000E+008, -3.45828426513E+000, +0.00000000000E+000
+2.90875000000E+008, -3.45954281900E+000, +0.00000000000E+000
