"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.84575000000E+008, +3.85425508429E-001, -1.46939149710E+002
+2.84593750000E+008, +3.86436922235E-001, -1.46575791561E+002
+2.84612500000E+008, +3.87525073041E-001, -1.46224826805E+002
+2.84631250000E+008, +3.88382272617E-001, -1.45870026850E+002
+2.84650000000E+008, +3.89458380504E-001, -1.45513345065E+002
+2.84668750000E+008, +3.90468268121E-001, -1.45166688041E+002
+2.84687500000E+008, +3.91636046027E-001, -1.44826094638E+002
+2.84706250000E+008, +3.92673182412E-001, -1.44469761648E+002
+2.84725000000E+008, +3.93906868082E-001, -1.44145776947E+002
+2.84743750000E+008, +3.95131398719E-001, -1.43802583338E+002
+2.84762500000E+008, +3.96221579635E-001, -1.43450059722E+002
+2.84781250000E+008, +3.97428194101E-001, -1.43130234886E+002
+2.84800000000E+008, +3.98841261385E-001, -1.42783261797E+002
+2.84818750000E+008, +4.00047459784E-001, -1.42465485991E+002
+2.84837500000E+008, +4.01249157632E-001, -1.42138970014E+002
+2.84856250000E+008, +4.02677635384E-001, -1.41819323018E+002
+2.84875000000E+008, +4.04016040179E-001, -1.41514203141E+002
+2.84893750000E+008, +4.05263637673E-001, -1.41191813478E+002
+2.84912500000E+008, +4.06613266927E-001, -1.40876265255E+002
+2.84931250000E+008, +4.08100220875E-001, -1.40589659132E+002
+2.84950000000E+008, +4.09444186449E-001, -1.40277584215E+002
+2.84968750000E+008, +4.10914602815E-001, -1.39980614913E+002
+2.84987500000E+008, +4.12336955123E-001, -1.39691218042E+002
+2.85006250000E+008, +4.13677670853E-001, -1.39410480964E+002
+2.85025000000E+008, +4.15237278030E-001, -1.39120817641E+002
+2.85043750000E+008, +4.16688782634E-001, -1.38825708969E+002
+2.85062500000E+008, +4.18154116551E-001, -1.38540901445E+002
+2.85081250000E+008, +4.19776635668E-001, -1.38264352059E+002
+2.85100000000E+008, +4.21274629457E-001, -1.37999159584E+002
+2.85118750000E+008, +4.22807515378E-001, -1.37731369139E+002
+2.85137500000E+008, +4.24304614427E-001, -1.37463158026E+002
+2.85156250000E+008, +4.25881437885E-001, -1.37203214917E+002
+2.85175000000E+008, +4.27409300502E-001, -1.36950701607E+002
+2.85193750000E+008, +4.29055122003E-001, -1.36697041145E+002
+2.85212500000E+008, +4.30507396715E-001, -1.36460471525E+002
+2.85231250000E+008, +4.32103412693E-001, -1.36209809522E+002
+2.85250000000E+008, +4.33652403266E-001, -1.35980157988E+002
+2.85268750000E+008, +4.35176810020E-001, -1.35738046238E+002
+2.85287500000E+008, +4.36748185695E-001, -1.35525505133E+002
+2.85306250000E+008, +4.38206354859E-001, -1.35308544985E+002
+2.85325000000E+008, +4.39764489202E-001, -1.35077431763E+002
+2.85343750000E+008, +4.41405596599E-001, -1.34843428030E+002
+2.85362500000E+008, +4.42985913545E-001, -1.34639928582E+002
+2.85381250000E+008, +4.44385415326E-001, -1.34422283821E+002
+2.85400000000E+008, +4.45939627133E-001, -1.34214610160E+002
+2.85418750000E+008, +4.47405527699E-001, -1.34007976992E+002
+2.85437500000E+008, +4.48963940819E-001, -1.33818831303E+002
+2.85456250000E+008, +4.50352002095E-001, -1.33623047850E+002
+2.85475000000E+008, +4.51906571142E-001, -1.33433823898E+002
+2.85493750000E+008, +4.53445263655E-001, -1.33242022804E+002
+2.85512500000E+008, +4.54810227906E-001, -1.33050326649E+002
+2.85531250000E+008, +4.56295853623E-001, -1.32866585478E+002
+2.85550000000E+008, +4.57792429904E-001, -1.32694202231E+002
+2.85568750000E+008, +4.59219407407E-001, -1.32519471604E+002
+2.85587500000E+008, +4.60574534517E-001, -1.32369936340E+002
+2.85606250000E+008, +4.61986438644E-001, -1.32202206442E+002
+2.85625000000E+008, +4.63324645500E-001, -1.32036893441E+002
+2.85643750000E+008, +4.64716686703E-001, -1.31889569467E+002
+2.85662500000E+008, +4.65999866276E-001, -1.31706033332E+002
+2.85681250000E+008, +4.67328386050E-001, -1.31554337584E+002
+2.85700000000E+008, +4.68632962125E-001, -1.31409767724E+002
+2.85718750000E+008, +4.69869373728E-001, -1.31263004633E+002
+2.85737500000E+008, +4.70956318900E-001, -1.31129937068E+002
+2.85756250000E+008, +4.72138804102E-001, -1.30989853654E+002
+2.85775000000E+008, +4.73346461184E-001, -1.30846031057E+002
+2.85793750000E+008, +4.74541746759E-001, -1.30708283406E+002
+2.85812500000E+008, +4.75688779296E-001, -1.30582364379E+002
+2.85831250000E+008, +4.76664130089E-001, -1.30445944962E+002
+2.85850000000E+008, +4.77839060004E-001, -1.30321945634E+002
+2.85868750000E+008, +4.78807270007E-001, -1.30205083231E+002
+2.85887500000E+008, +4.79873195383E-001, -1.30091533078E+002
+2.85906250000E+008, +4.80859425116E-001, -1.29978341641E+002
+2.85925000000E+008, +4.81652428590E-001, -1.29868631693E+002
+2.85943750000E+008, +4.82619399608E-001, -1.29745861564E+002
+2.85962500000E+008, +4.83514730374E-001, -1.29631323941E+002
+2.85981250000E+008, +4.84375088323E-001, -1.29534225887E+002
+2.86000000000E+008, +4.85259275984E-001, -1.29437740264E+002
+2.86018750000E+008, +4.85920806952E-001, -1.29326914091E+002
+2.86037500000E+008, +4.86727351824E-001, -1.29261687895E+002
+2.86056250000E+008, +4.87431774053E-001, -1.29162303261E+002
+2.86075000000E+008, +4.88040202223E-001, -1.29075845864E+002
+2.86093750000E+008, +4.88647623366E-001, -1.28987466963E+002
+2.86112500000E+008, +4.89221008867E-001, -1.28894180393E+002
+2.86131250000E+008, +4.89717773538E-001, -1.28801653304E+002
+2.86150000000E+008, +4.90255947392E-001, -1.28731585031E+002
+2.86168750000E+008, +4.90706740935E-001, -1.28658624751E+002
+2.86187500000E+008, +4.91043227408E-001, -1.28594938969E+002
+2.86206250000E+008, +4.91335574933E-001, -1.28534279891E+002
+2.86225000000E+008, +4.91693240526E-001, -1.28461186044E+002
+2.86243750000E+008, +4.91976497634E-001, -1.28388222717E+002
+2.86262500000E+008, +4.92243392706E-001, -1.28333321219E+002
+2.86281250000E+008, +4.92419204465E-001, -1.28282023173E+002
+2.86300000000E+008, +4.92528941652E-001, -1.28220838292E+002
+2.86318750000E+008, +4.92580568406E-001, -1.28180010125E+002
+2.86337500000E+008, +4.92653186628E-001, -1.28142622450E+002
+2.86356250000E+008, +4.92744719536E-001, -1.28105130941E+002
+2.86375000000E+008, +4.92622366165E-001, -1.28067561022E+002
+2.86393750000E+008, +4.92456702678E-001, -1.28020081087E+002
+2.86412500000E+008, +4.92199424582E-001, -1.27988246999E+002
+2.86431250000E+008, +4.92106028554E-001, -1.27952159293E+002
+2.86450000000E+008, +4.91910773829E-001, -1.27926358088E+002
+2.86468750000E+008, +4.91629516590E-001, -1.27913716244E+002
+2.86487500000E+008, +4.91236083168E-001, -1.27909769676E+002
+2.86506250000E+008, +4.90926478303E-001, -1.27879090123E+002
+2.86525000000E+008, +4.90358576324E-001, -1.27874053377E+002
+2.86543750000E+008, +4.89769012135E-001, -1.27858518423E+002
+2.86562500000E+008, +4.89204417430E-001, -1.27859876002E+002
+2.86581250000E+008, +4.88562957793E-001, -1.27847013404E+002
+2.86600000000E+008, +4.87917767784E-001, -1.27859001999E+002
+2.86618750000E+008, +4.87142200091E-001, -1.27866665658E+002
+2.86637500000E+008, +4.86387412958E-001, -1.27899850526E+002
+2.86656250000E+008, +4.85608404398E-001, -1.27917456479E+002
+2.86675000000E+008, +4.84752304566E-001, -1.27941220774E+002
+2.86693750000E+008, +4.83793859769E-001, -1.27968335742E+002
+2.86712500000E+008, +4.82788603358E-001, -1.27992872232E+002
+2.86731250000E+008, +4.81644454822E-001, -1.28037616927E+002
+2.86750000000E+008, +4.80574328051E-001, -1.28066746354E+002
+2.86768750000E+008, +4.79420612938E-001, -1.28119329034E+002
+2.86787500000E+008, +4.78208011546E-001, -1.28186510740E+002
+2.86806250000E+008, +4.76954184189E-001, -1.28258367178E+002
+2.86825000000E+008, +4.75543072255E-001, -1.28327463102E+002
+2.86843750000E+008, +4.74254168311E-001, -1.28399781502E+002
+2.86862500000E+008, +4.72788639934E-001, -1.28472287421E+002
+2.86881250000E+008, +4.71289142544E-001, -1.28553960534E+002
+2.86900000000E+008, +4.69798718734E-001, -1.28651687404E+002
+2.86918750000E+008, +4.68197206831E-001, -1.28760951693E+002
+2.86937500000E+008, +4.66599779966E-001, -1.28866363448E+002
+2.86956250000E+008, +4.64903988226E-001, -1.28998977346E+002
+2.86975000000E+008, +4.63205077050E-001, -1.29122534027E+002
+2.86993750000E+008, +4.61358254258E-001, -1.29262739357E+002
+2.87012500000E+008, +4.59508504978E-001, -1.29393816694E+002
+2.87031250000E+008, +4.57586612860E-001, -1.29544619563E+002
+2.87050000000E+008, +4.55799136558E-001, -1.29698805267E+002
+2.87068750000E+008, +4.53809976933E-001, -1.29864987271E+002
+2.87087500000E+008, +4.51765579894E-001, -1.30037375775E+002
+2.87106250000E+008, +4.49801847810E-001, -1.30251084936E+002
+2.87125000000E+008, +4.47668888083E-001, -1.30438453509E+002
+2.87143750000E+008, +4.45542629140E-001, -1.30639616465E+002
+2.87162500000E+008, +4.43306245797E-001, -1.30856557905E+002
+2.87181250000E+008, +4.41166325448E-001, -1.31087942567E+002
+2.87200000000E+008, +4.38888300737E-001, -1.31326278881E+002
+2.87218750000E+008, +4.36687824801E-001, -1.31575221577E+002
+2.87237500000E+008, +4.34386808759E-001, -1.31842403362E+002
+2.87256250000E+008, +4.32230721329E-001, -1.32140492895E+002
+2.87275000000E+008, +4.29715432398E-001, -1.32411623246E+002
+2.87293750000E+008, +4.27361893106E-001, -1.32715132667E+002
+2.87312500000E+008, +4.24996863760E-001, -1.33025220922E+002
+2.87331250000E+008, +4.22665401033E-001, -1.33356557147E+002
+2.87350000000E+008, +4.20241841277E-001, -1.33706980449E+002
+2.87368750000E+008, +4.17864092948E-001, -1.34079872048E+002
+2.87387500000E+008, +4.15472054272E-001, -1.34456313948E+002
+2.87406250000E+008, +4.13095726419E-001, -1.34852598386E+002
+2.87425000000E+008, +4.10608030599E-001, -1.35278750837E+002
+2.87443750000E+008, +4.08212509421E-001, -1.35678214788E+002
+2.87462500000E+008, +4.05814284882E-001, -1.36125883823E+002
+2.87481250000E+008, +4.03337980930E-001, -1.36592433574E+002
+2.87500000000E+008, +4.00973479345E-001, -1.37034035833E+002
+2.87518750000E+008, +3.98620728270E-001, -1.37535936549E+002
+2.87537500000E+008, +3.96368665031E-001, -1.38058767387E+002
+2.87556250000E+008, +3.94062621635E-001, -1.38586478986E+002
+2.87575000000E+008, +3.91671558178E-001, -1.39133860948E+002
+2.87593750000E+008, +3.89440857215E-001, -1.39694116103E+002
+2.87612500000E+008, +3.87285033241E-001, -1.40275658764E+002
+2.87631250000E+008, +3.85004889491E-001, -1.40860465504E+002
+2.87650000000E+008, +3.82888299507E-001, -1.41502462399E+002
+2.87668750000E+008, +3.80905536554E-001, -1.42119921764E+002
+2.87687500000E+008, +3.78984220363E-001, -1.42802478965E+002
+2.87706250000E+008, +3.77050285612E-001, -1.43480783679E+002
+2.87725000000E+008, +3.75216210443E-001, -1.44149444670E+002
+2.87743750000E+008, +3.73304002306E-001, -1.44870221106E+002
+2.87762500000E+008, +3.71617153378E-001, -1.45602528719E+002
+2.87781250000E+008, +3.70065244295E-001, -1.46345051725E+002
+2.87800000000E+008, +3.68453248945E-001, -1.47111515440E+002
+2.87818750000E+008, +3.67064440754E-001, -1.47890278489E+002
+2.87837500000E+008, +3.65766509301E-001, -1.48681341895E+002
+2.87856250000E+008, +3.64503159210E-001, -1.49540650606E+002
+2.87875000000E+008, +3.63486854672E-001, -1.50345149849E+002
+2.87893750000E+008, +3.62436905955E-001, -1.51197993470E+002
+2.87912500000E+008, +3.61627447262E-001, -1.52050352246E+002
+2.87931250000E+008, +3.60688182155E-001, -1.52906777319E+002
+2.87950000000E+008, +3.60154147089E-001, -1.53793974854E+002
+2.87968750000E+008, +3.59521745959E-001, -1.54701238106E+002
+2.87987500000E+008, +3.59315975797E-001, -1.55607941842E+002
+2.88006250000E+008, +3.59206410720E-001, -1.56501043412E+002
+2.88025000000E+008, +3.59106683418E-001, -1.57434949748E+002
+2.88043750000E+008, +3.59030121549E-001, -1.58358683981E+002
+2.88062500000E+008, +3.59200001138E-001, -1.59313118249E+002
+2.88081250000E+008, +3.59514284822E-001, -1.60245409358E+002
+2.88100000000E+008, +3.59978248202E-001, -1.61181036664E+002
+2.88118750000E+008, +3.60634465027E-001, -1.62123869923E+002
+2.88137500000E+008, +3.61454038890E-001, -1.63069643149E+002
+2.88156250000E+008, +3.62535207090E-001, -1.64021966700E+002
+2.88175000000E+008, +3.63596553940E-001, -1.64961493825E+002
+2.88193750000E+008, +3.64827729270E-001, -1.65900870704E+002
+2.88212500000E+008, +3.66161339539E-001, -1.66834389912E+002
+2.88231250000E+008, +3.67702949669E-001, -1.67758554079E+002
+2.88250000000E+008, +3.69327274597E-001, -1.68668308560E+002
+2.88268750000E+008, +3.71255831115E-001, -1.69581467848E+002
+2.88287500000E+008, +3.73192208511E-001, -1.70486617436E+002
+2.88306250000E+008, +3.75366288097E-001, -1.71350734810E+002
+2.88325000000E+008, +3.77794035878E-001, -1.72253878903E+002
+2.88343750000E+008, +3.79923513081E-001, -1.73127282201E+002
+2.88362500000E+008, +3.82537980642E-001, -1.73972913358E+002
+2.88381250000E+008, +3.85094246484E-001, -1.74840190160E+002
+2.88400000000E+008, +3.87913791536E-001, -1.75666758328E+002
+2.88418750000E+008, +3.90737885092E-001, -1.76479357518E+002
+2.88437500000E+008, +3.93830453860E-001, -1.77278170468E+002
+2.88456250000E+008, +3.97101752393E-001, -1.78063624549E+002
+2.88475000000E+008, +4.00398274697E-001, -1.78836629611E+002
+2.88493750000E+008, +4.03671766144E-001, -1.79588482595E+002
+2.88512500000E+008, +4.06960737944E-001, +1.79660951497E+002
+2.88531250000E+008, +4.10524719071E-001, +1.78938519097E+002
+2.88550000000E+008, +4.14223498937E-001, +1.78238028385E+002
+2.88568750000E+008, +4.17864205092E-001, +1.77543911586E+002
+2.88587500000E+008, +4.21748271199E-001, +1.76876906892E+002
+2.88606250000E+008, +4.25665355831E-001, +1.76229288300E+002
+2.88625000000E+008, +4.29721374277E-001, +1.75588950449E+002
+2.88643750000E+008, +4.33692909462E-001, +1.74966460207E+002
+2.88662500000E+008, +4.37662572738E-001, +1.74362089787E+002
+2.88681250000E+008, +4.41775556870E-001, +1.73767802270E+002
+2.88700000000E+008, +4.45989183458E-001, +1.73209326006E+002
+2.88718750000E+008, +4.50347758068E-001, +1.72644968249E+002
+2.88737500000E+008, +4.54808205491E-001, +1.72095651294E+002
+2.88756250000E+008, +4.59174161425E-001, +1.71585552259E+002
+2.88775000000E+008, +4.63376866375E-001, +1.71078127664E+002
+2.88793750000E+008, +4.67813982052E-001, +1.70575783949E+002
+2.88812500000E+008, +4.72304899611E-001, +1.70081504713E+002
+2.88831250000E+008, +4.76843099563E-001, +1.69620887252E+002
+2.88850000000E+008, +4.81316058906E-001, +1.69183301897E+002
+2.88868750000E+008, +4.85743815291E-001, +1.68727557902E+002
+2.88887500000E+008, +4.90491890366E-001, +1.68301377378E+002
+2.88906250000E+008, +4.94946413093E-001, +1.67890414167E+002
+2.88925000000E+008, +4.99615877177E-001, +1.67485498717E+002
+2.88943750000E+008, +5.04077214416E-001, +1.67095385022E+002
+2.88962500000E+008, +5.08671882726E-001, +1.66712244063E+002
+2.88981250000E+008, +5.13193183058E-001, +1.66346389408E+002
+2.89000000000E+008, +5.17779523347E-001, +1.65986226207E+002
+2.89018750000E+008, +5.22257917630E-001, +1.65645096386E+002
+2.89037500000E+008, +5.26756410935E-001, +1.65319968264E+002
+2.89056250000E+008, +5.31491311543E-001, +1.65000343679E+002
+2.89075000000E+008, +5.35955327754E-001, +1.64681100817E+002
+2.89093750000E+008, +5.40558030803E-001, +1.64369386432E+002
+2.89112500000E+008, +5.45058871211E-001, +1.64069816556E+002
+2.89131250000E+008, +5.49532863053E-001, +1.63777476421E+002
+2.89150000000E+008, +5.54056320985E-001, +1.63491046813E+002
+2.89168750000E+008, +5.58458711442E-001, +1.63224780687E+002
+2.89187500000E+008, +5.62902290181E-001, +1.62965674656E+002
+2.89206250000E+008, +5.67384322042E-001, +1.62724648344E+002
+2.89225000000E+008, +5.71750974006E-001, +1.62485074139E+002
+2.89243750000E+008, +5.76201037873E-001, +1.62231391293E+002
+2.89262500000E+008, +5.80455266071E-001, +1.61995363726E+002
+2.89281250000E+008, +5.84767146913E-001, +1.61764797638E+002
+2.89300000000E+008, +5.89030360583E-001, +1.61547196731E+002
+2.89318750000E+008, +5.93241213448E-001, +1.61331722811E+002
+2.89337500000E+008, +5.97446386683E-001, +1.61133869740E+002
+2.89356250000E+008, +6.01549448166E-001, +1.60939603258E+002
+2.89375000000E+008, +6.05726377238E-001, +1.60751511077E+002
+2.89393750000E+008, +6.09869617798E-001, +1.60537048773E+002
+2.89412500000E+008, +6.13756795004E-001, +1.60352016177E+002
+2.89431250000E+008, +6.17788976705E-001, +1.60173248389E+002
+2.89450000000E+008, +6.21849244015E-001, +1.59992924095E+002
+2.89468750000E+008, +6.25634453472E-001, +1.59823444114E+002
+2.89487500000E+008, +6.29776949205E-001, +1.59668374887E+002
+2.89506250000E+008, +6.33510383710E-001, +1.59513883226E+002
+2.89525000000E+008, +6.37262334813E-001, +1.59359334156E+002
+2.89543750000E+008, +6.41056499351E-001, +1.59198044920E+002
+2.89562500000E+008, +6.44805718214E-001, +1.59033679881E+002
+2.89581250000E+008, +6.48452716894E-001, +1.58895111105E+002
+2.89600000000E+008, +6.52055723983E-001, +1.58749539402E+002
+2.89618750000E+008, +6.55668958955E-001, +1.58608600519E+002
+2.89637500000E+008, +6.59260670522E-001, +1.58473181520E+002
+2.89656250000E+008, +6.62628038343E-001, +1.58358599653E+002
+2.89675000000E+008, +6.66075248932E-001, +1.58217761617E+002
+2.89693750000E+008, +6.69589364127E-001, +1.58099544145E+002
+2.89712500000E+008, +6.72903639879E-001, +1.57961305510E+002
+2.89731250000E+008, +6.76153485785E-001, +1.57844059684E+002
+2.89750000000E+008, +6.79379120242E-001, +1.57727292976E+002
+2.89768750000E+008, +6.82394399016E-001, +1.57611855580E+002
+2.89787500000E+008, +6.85696126756E-001, +1.57506551471E+002
+2.89806250000E+008, +6.88792541626E-001, +1.57401441052E+002
+2.89825000000E+008, +6.91900295529E-001, +1.57297589824E+002
+2.89843750000E+008, +6.94850645589E-001, +1.57182818963E+002
+2.89862500000E+008, +6.97863695564E-001, +1.57076845119E+002
+2.89881250000E+008, +7.00749896906E-001, +1.56960758355E+002
+2.89900000000E+008, +7.03666025152E-001, +1.56869482568E+002
+2.89918750000E+008, +7.06477532792E-001, +1.56766783038E+002
+2.89937500000E+008, +7.09300088363E-001, +1.56685301442E+002
+2.89956250000E+008, +7.11941315480E-001, +1.56586933665E+002
+2.89975000000E+008, +7.14844080022E-001, +1.56499667441E+002
+2.89993750000E+008, +7.17377966752E-001, +1.56398631581E+002
+2.90012500000E+008, +7.20047229923E-001, +1.56304904664E+002
+2.90031250000E+008, +7.22634719439E-001, +1.56205490728E+002
+2.90050000000E+008, +7.25197053397E-001, +1.56124094345E+002
+2.90068750000E+008, +7.27570798991E-001, +1.56033488616E+002
+2.90087500000E+008, +7.29977205874E-001, +1.55958944760E+002
+2.90106250000E+008, +7.32357751167E-001, +1.55884676741E+002
+2.90125000000E+008, +7.34738243701E-001, +1.55799603006E+002
+2.90143750000E+008, +7.37048646961E-001, +1.55707698127E+002
+2.90162500000E+008, +7.39224092021E-001, +1.55628410890E+002
+2.90181250000E+008, +7.41523656019E-001, +1.55537993048E+002
+2.90200000000E+008, +7.43630220926E-001, +1.55461844359E+002
+2.90218750000E+008, +7.45753819523E-001, +1.55385963428E+002
+2.90237500000E+008, +7.47810041623E-001, +1.55304616897E+002
+2.90256250000E+008, +7.49839707370E-001, +1.55250374379E+002
+2.90275000000E+008, +7.51846177565E-001, +1.55162810524E+002
+2.90293750000E+008, +7.53791263052E-001, +1.55087051955E+002
+2.90312500000E+008, +7.55829273709E-001, +1.55015370421E+002
+2.90331250000E+008, +7.57706226005E-001, +1.54926045159E+002
+2.90350000000E+008, +7.59565420784E-001, +1.54855287412E+002
+2.90368750000E+008, +7.61437346884E-001, +1.54785194572E+002
+2.90387500000E+008, +7.63257151294E-001, +1.54721837457E+002
+2.90406250000E+008, +7.64939567588E-001, +1.54646858079E+002
+2.90425000000E+008, +7.66510548746E-001, +1.54575771994E+002
+2.90443750000E+008, +7.68253936727E-001, +1.54508501437E+002
+2.90462500000E+008, +7.69847389246E-001, +1.54424361926E+002
+2.90481250000E+008, +7.71384054318E-001, +1.54358724811E+002
+2.90500000000E+008, +7.72997675229E-001, +1.54280898763E+002
+2.90518750000E+008, +7.74463446411E-001, +1.54213179378E+002
+2.90537500000E+008, +7.75903247410E-001, +1.54148132340E+002
+2.90556250000E+008, +7.77262241623E-001, +1.54091543365E+002
+2.90575000000E+008, +7.78626695347E-001, +1.54018328971E+002
+2.90593750000E+008, +7.80043870107E-001, +1.53941379914E+002
+2.90612500000E+008, +7.81350519517E-001, +1.53869247460E+002
+2.90631250000E+008, +7.82718695671E-001, +1.53799178618E+002
+2.90650000000E+008, +7.83954739471E-001, +1.53736526419E+002
+2.90668750000E+008, +7.85082314588E-001, +1.53656206380E+002
+2.90687500000E+008, +7.86321991473E-001, +1.53601163021E+002
+2.90706250000E+008, +7.87414295315E-001, +1.53537527606E+002
+2.90725000000E+008, +7.88593621953E-001, +1.53468317260E+002
+2.90743750000E+008, +7.89614777572E-001, +1.53403140114E+002
+2.90762500000E+008, +7.90656244495E-001, +1.53322018755E+002
+2.90781250000E+008, +7.91773443238E-001, +1.53252665250E+002
+2.90800000000E+008, +7.92769615552E-001, +1.53189905211E+002
+2.90818750000E+008, +7.93592730998E-001, +1.53125881325E+002
+2.90837500000E+008, +7.94463137025E-001, +1.53055231176E+002
+2.90856250000E+008, +7.95382145613E-001, +1.52993870974E+002
+2.90875000000E+008, +7.96274737876E-001, +1.52928919939E+002
