"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+2.84781250000E+008, -1.47211929371E+001, +0.00000000000E+000
+2.84800000000E+008, -1.46560988976E+001, +0.00000000000E+000
+2.84818750000E+008, -1.45828607293E+001, +0.00000000000E+000
+2.84837500000E+008, -1.45153824975E+001, +0.00000000000E+000
+2.84856250000E+008, -1.44475486487E+001, +0.00000000000E+000
+2.84875000000E+008, -1.43761221514E+001, +0.00000000000E+000
+2.84893750000E+008, -1.43055186907E+001, +0.00000000000E+000
+2.84912500000E+008, -1.42338536809E+001, +0.00000000000E+000
+2.84931250000E+008, -1.41587822155E+001, +0.00000000000E+000
+2.84950000000E+008, -1.40913031805E+001, +0.00000000000E+000
+2.84968750000E+008, -1.40173017139E+001, +0.00000000000E+000
+2.84987500000E+008, -1.39447879814E+001, +0.00000000000E+000
+2.85006250000E+008, -1.38648523045E+001, +0.00000000000E+000
+2.85025000000E+008, -1.37957195782E+001, +0.00000000000E+000
+2.85043750000E+008, -1.37216776069E+001, +0.00000000000E+000
+2.85062500000E+008, -1.36485919457E+001, +0.00000000000E+000
+2.85081250000E+008, -1.35727474540E+001, +0.00000000000E+000
+2.85100000000E+008, -1.35047574812E+001, +0.00000000000E+000
+2.85118750000E+008, -1.34290456672E+001, +0.00000000000E+000
+2.85137500000E+008, -1.33560854654E+001, +0.00000000000E+000
+2.85156250000E+008, -1.32807670811E+001, +0.00000000000E+000
+2.85175000000E+008, -1.32089103146E+001, +0.00000000000E+000
+2.85193750000E+008, -1.31390320705E+001, +0.00000000000E+000
+2.85212500000E+008, -1.30677818816E+001, +0.00000000000E+000
+2.85231250000E+008, -1.29959724663E+001, +0.00000000000E+000
+2.85250000000E+008, -1.29244105029E+001, +0.00000000000E+000
+2.85268750000E+008, -1.28541552550E+001, +0.00000000000E+000
+2.85287500000E+008, -1.27806735182E+001, +0.00000000000E+000
+2.85306250000E+008, -1.27126874162E+001, +0.00000000000E+000
+2.85325000000E+008, -1.26450069372E+001, +0.00000000000E+000
+2.85343750000E+008, -1.25758596212E+001, +0.00000000000E+000
+2.85362500000E+008, -1.25091246134E+001, +0.00000000000E+000
+2.85381250000E+008, -1.24406464256E+001, +0.00000000000E+000
+2.85400000000E+008, -1.23717377432E+001, +0.00000000000E+000
+2.85418750000E+008, -1.23051623273E+001, +0.00000000000E+000
+2.85437500000E+008, -1.22420367700E+001, +0.00000000000E+000
+2.85456250000E+008, -1.21726938092E+001, +0.00000000000E+000
+2.85475000000E+008, -1.21096366229E+001, +0.00000000000E+000
+2.85493750000E+008, -1.20439662136E+001, +0.00000000000E+000
+2.85512500000E+008, -1.19807416731E+001, +0.00000000000E+000
+2.85531250000E+008, -1.19174917873E+001, +0.00000000000E+000
+2.85550000000E+008, -1.18564421328E+001, +0.00000000000E+000
+2.85568750000E+008, -1.17878032765E+001, +0.00000000000E+000
+2.85587500000E+008, -1.17295206319E+001, +0.00000000000E+000
+2.85606250000E+008, -1.16650433607E+001, +0.00000000000E+000
+2.85625000000E+008, -1.16098468521E+001, +0.00000000000E+000
+2.85643750000E+008, -1.15448399471E+001, +0.00000000000E+000
+2.85662500000E+008, -1.14884401007E+001, +0.00000000000E+000
+2.85681250000E+008, -1.14282119454E+001, +0.00000000000E+000
+2.85700000000E+008, -1.13690240128E+001, +0.00000000000E+000
+2.85718750000E+008, -1.13145083662E+001, +0.00000000000E+000
+2.85737500000E+008, -1.12541802483E+001, +0.00000000000E+000
+2.85756250000E+008, -1.11986339536E+001, +0.00000000000E+000
+2.85775000000E+008, -1.11425533247E+001, +0.00000000000E+000
+2.85793750000E+008, -1.10880106675E+001, +0.00000000000E+000
+2.85812500000E+008, -1.10336067230E+001, +0.00000000000E+000
+2.85831250000E+008, -1.09782016051E+001, +0.00000000000E+000
+2.85850000000E+008, -1.09217249980E+001, +0.00000000000E+000
+2.85868750000E+008, -1.08719021344E+001, +0.00000000000E+000
+2.85887500000E+008, -1.08191456147E+001, +0.00000000000E+000
+2.85906250000E+008, -1.07653537154E+001, +0.00000000000E+000
+2.85925000000E+008, -1.07135265487E+001, +0.00000000000E+000
+2.85943750000E+008, -1.06608575677E+001, +0.00000000000E+000
+2.85962500000E+008, -1.06102803071E+001, +0.00000000000E+000
+2.85981250000E+008, -1.05575189125E+001, +0.00000000000E+000
+2.86000000000E+008, -1.05098963897E+001, +0.00000000000E+000
+2.86018750000E+008, -1.04590282988E+001, +0.00000000000E+000
+2.86037500000E+008, -1.04085331537E+001, +0.00000000000E+000
+2.86056250000E+008, -1.03611881011E+001, +0.00000000000E+000
+2.86075000000E+008, -1.03155674788E+001, +0.00000000000E+000
+2.86093750000E+008, -1.02673938826E+001, +0.00000000000E+000
+2.86112500000E+008, -1.02173682739E+001, +0.00000000000E+000
+2.86131250000E+008, -1.01716202096E+001, +0.00000000000E+000
+2.86150000000E+008, -1.01232941048E+001, +0.00000000000E+000
+2.86168750000E+008, -1.00756931730E+001, +0.00000000000E+000
+2.86187500000E+008, -1.00297546919E+001, +0.00000000000E+000
+2.86206250000E+008, -9.98468436121E+000, +0.00000000000E+000
+2.86225000000E+008, -9.93983383494E+000, +0.00000000000E+000
+2.86243750000E+008, -9.89421343605E+000, +0.00000000000E+000
+2.86262500000E+008, -9.84869331363E+000, +0.00000000000E+000
+2.86281250000E+008, -9.80529377287E+000, +0.00000000000E+000
+2.86300000000E+008, -9.75956903228E+000, +0.00000000000E+000
+2.86318750000E+008, -9.71788350551E+000, +0.00000000000E+000
+2.86337500000E+008, -9.67321797690E+000, +0.00000000000E+000
+2.86356250000E+008, -9.63037105873E+000, +0.00000000000E+000
+2.86375000000E+008, -9.58535014212E+000, +0.00000000000E+000
+2.86393750000E+008, -9.54365203030E+000, +0.00000000000E+000
+2.86412500000E+008, -9.50176601685E+000, +0.00000000000E+000
+2.86431250000E+008, -9.45853989384E+000, +0.00000000000E+000
+2.86450000000E+008, -9.41975480544E+000, +0.00000000000E+000
+2.86468750000E+008, -9.37736715936E+000, +0.00000000000E+000
+2.86487500000E+008, -9.33613552355E+000, +0.00000000000E+000
+2.86506250000E+008, -9.29383099712E+000, +0.00000000000E+000
+2.86525000000E+008, -9.25288328168E+000, +0.00000000000E+000
+2.86543750000E+008, -9.21043707144E+000, +0.00000000000E+000
+2.86562500000E+008, -9.16996062074E+000, +0.00000000000E+000
+2.86581250000E+008, -9.13179275776E+000, +0.00000000000E+000
+2.86600000000E+008, -9.09178862678E+000, +0.00000000000E+000
+2.86618750000E+008, -9.05066082347E+000, +0.00000000000E+000
+2.86637500000E+008, -9.01129986740E+000, +0.00000000000E+000
+2.86656250000E+008, -8.97083815082E+000, +0.00000000000E+000
+2.86675000000E+008, -8.93194544601E+000, +0.00000000000E+000
+2.86693750000E+008, -8.89302670023E+000, +0.00000000000E+000
+2.86712500000E+008, -8.85584287490E+000, +0.00000000000E+000
+2.86731250000E+008, -8.81453082273E+000, +0.00000000000E+000
+2.86750000000E+008, -8.77697788176E+000, +0.00000000000E+000
+2.86768750000E+008, -8.73739778257E+000, +0.00000000000E+000
+2.86787500000E+008, -8.69807058138E+000, +0.00000000000E+000
+2.86806250000E+008, -8.65880073523E+000, +0.00000000000E+000
+2.86825000000E+008, -8.62259755728E+000, +0.00000000000E+000
+2.86843750000E+008, -8.58378730417E+000, +0.00000000000E+000
+2.86862500000E+008, -8.54462192605E+000, +0.00000000000E+000
+2.86881250000E+008, -8.50686363657E+000, +0.00000000000E+000
+2.86900000000E+008, -8.46970620781E+000, +0.00000000000E+000
+2.86918750000E+008, -8.42885816428E+000, +0.00000000000E+000
+2.86937500000E+008, -8.39274488866E+000, +0.00000000000E+000
+2.86956250000E+008, -8.35382950915E+000, +0.00000000000E+000
+2.86975000000E+008, -8.31589570924E+000, +0.00000000000E+000
+2.86993750000E+008, -8.28027164517E+000, +0.00000000000E+000
+2.87012500000E+008, -8.24316840951E+000, +0.00000000000E+000
+2.87031250000E+008, -8.20486312477E+000, +0.00000000000E+000
+2.87050000000E+008, -8.16778595344E+000, +0.00000000000E+000
+2.87068750000E+008, -8.13011170887E+000, +0.00000000000E+000
+2.87087500000E+008, -8.09268759405E+000, +0.00000000000E+000
+2.87106250000E+008, -8.05597761989E+000, +0.00000000000E+000
+2.87125000000E+008, -8.01785700055E+000, +0.00000000000E+000
+2.87143750000E+008, -7.98149436385E+000, +0.00000000000E+000
+2.87162500000E+008, -7.94360525384E+000, +0.00000000000E+000
+2.87181250000E+008, -7.90717473924E+000, +0.00000000000E+000
+2.87200000000E+008, -7.87148236623E+000, +0.00000000000E+000
+2.87218750000E+008, -7.83366849193E+000, +0.00000000000E+000
+2.87237500000E+008, -7.79732775701E+000, +0.00000000000E+000
+2.87256250000E+008, -7.76216360647E+000, +0.00000000000E+000
+2.87275000000E+008, -7.72232650255E+000, +0.00000000000E+000
+2.87293750000E+008, -7.68725090137E+000, +0.00000000000E+000
+2.87312500000E+008, -7.65065422208E+000, +0.00000000000E+000
+2.87331250000E+008, -7.61446954632E+000, +0.00000000000E+000
+2.87350000000E+008, -7.57958180093E+000, +0.00000000000E+000
+2.87368750000E+008, -7.54239672010E+000, +0.00000000000E+000
+2.87387500000E+008, -7.50590464277E+000, +0.00000000000E+000
+2.87406250000E+008, -7.46911221817E+000, +0.00000000000E+000
+2.87425000000E+008, -7.43254877597E+000, +0.00000000000E+000
+2.87443750000E+008, -7.39718297561E+000, +0.00000000000E+000
+2.87462500000E+008, -7.35989613768E+000, +0.00000000000E+000
+2.87481250000E+008, -7.32470532271E+000, +0.00000000000E+000
+2.87500000000E+008, -7.29029971539E+000, +0.00000000000E+000
+2.87518750000E+008, -7.25176954778E+000, +0.00000000000E+000
+2.87537500000E+008, -7.21738711751E+000, +0.00000000000E+000
+2.87556250000E+008, -7.18102364970E+000, +0.00000000000E+000
+2.87575000000E+008, -7.14636785756E+000, +0.00000000000E+000
+2.87593750000E+008, -7.11079538197E+000, +0.00000000000E+000
+2.87612500000E+008, -7.07238875245E+000, +0.00000000000E+000
+2.87631250000E+008, -7.03782969789E+000, +0.00000000000E+000
+2.87650000000E+008, -7.00232126712E+000, +0.00000000000E+000
+2.87668750000E+008, -6.96664573303E+000, +0.00000000000E+000
+2.87687500000E+008, -6.93126358712E+000, +0.00000000000E+000
+2.87706250000E+008, -6.89396239501E+000, +0.00000000000E+000
+2.87725000000E+008, -6.86061620564E+000, +0.00000000000E+000
+2.87743750000E+008, -6.82487352009E+000, +0.00000000000E+000
+2.87762500000E+008, -6.79015586054E+000, +0.00000000000E+000
+2.87781250000E+008, -6.75519510561E+000, +0.00000000000E+000
+2.87800000000E+008, -6.71988385737E+000, +0.00000000000E+000
+2.87818750000E+008, -6.68539309672E+000, +0.00000000000E+000
+2.87837500000E+008, -6.65218037773E+000, +0.00000000000E+000
+2.87856250000E+008, -6.61526459333E+000, +0.00000000000E+000
+2.87875000000E+008, -6.58156813402E+000, +0.00000000000E+000
+2.87893750000E+008, -6.54682391299E+000, +0.00000000000E+000
+2.87912500000E+008, -6.51200704508E+000, +0.00000000000E+000
+2.87931250000E+008, -6.47727756417E+000, +0.00000000000E+000
+2.87950000000E+008, -6.44425670828E+000, +0.00000000000E+000
+2.87968750000E+008, -6.40878027749E+000, +0.00000000000E+000
+2.87987500000E+008, -6.37570500128E+000, +0.00000000000E+000
+2.88006250000E+008, -6.34127791650E+000, +0.00000000000E+000
+2.88025000000E+008, -6.30727325663E+000, +0.00000000000E+000
+2.88043750000E+008, -6.27445216925E+000, +0.00000000000E+000
+2.88062500000E+008, -6.24108981998E+000, +0.00000000000E+000
+2.88081250000E+008, -6.20615303003E+000, +0.00000000000E+000
+2.88100000000E+008, -6.17193916737E+000, +0.00000000000E+000
+2.88118750000E+008, -6.13943222114E+000, +0.00000000000E+000
+2.88137500000E+008, -6.10646376551E+000, +0.00000000000E+000
+2.88156250000E+008, -6.07337641793E+000, +0.00000000000E+000
+2.88175000000E+008, -6.03897332587E+000, +0.00000000000E+000
+2.88193750000E+008, -6.00821754659E+000, +0.00000000000E+000
+2.88212500000E+008, -5.97499411976E+000, +0.00000000000E+000
+2.88231250000E+008, -5.94235113905E+000, +0.00000000000E+000
+2.88250000000E+008, -5.90984840539E+000, +0.00000000000E+000
+2.88268750000E+008, -5.87712389545E+000, +0.00000000000E+000
+2.88287500000E+008, -5.84462375300E+000, +0.00000000000E+000
+2.88306250000E+008, -5.81336256046E+000, +0.00000000000E+000
+2.88325000000E+008, -5.78199497494E+000, +0.00000000000E+000
+2.88343750000E+008, -5.75075200861E+000, +0.00000000000E+000
+2.88362500000E+008, -5.71635184641E+000, +0.00000000000E+000
+2.88381250000E+008, -5.68851362972E+000, +0.00000000000E+000
+2.88400000000E+008, -5.65653620940E+000, +0.00000000000E+000
+2.88418750000E+008, -5.62466788918E+000, +0.00000000000E+000
+2.88437500000E+008, -5.59343759231E+000, +0.00000000000E+000
+2.88456250000E+008, -5.56281699730E+000, +0.00000000000E+000
+2.88475000000E+008, -5.53195052313E+000, +0.00000000000E+000
+2.88493750000E+008, -5.50231657527E+000, +0.00000000000E+000
+2.88512500000E+008, -5.47084562611E+000, +0.00000000000E+000
+2.88531250000E+008, -5.44132318463E+000, +0.00000000000E+000
+2.88550000000E+008, -5.41051952048E+000, +0.00000000000E+000
+2.88568750000E+008, -5.38184662921E+000, +0.00000000000E+000
+2.88587500000E+008, -5.35147422814E+000, +0.00000000000E+000
+2.88606250000E+008, -5.32299856192E+000, +0.00000000000E+000
+2.88625000000E+008, -5.29376804990E+000, +0.00000000000E+000
+2.88643750000E+008, -5.26246125367E+000, +0.00000000000E+000
+2.88662500000E+008, -5.23572227337E+000, +0.00000000000E+000
+2.88681250000E+008, -5.20621700474E+000, +0.00000000000E+000
+2.88700000000E+008, -5.17668208869E+000, +0.00000000000E+000
+2.88718750000E+008, -5.15016054409E+000, +0.00000000000E+000
+2.88737500000E+008, -5.12217023278E+000, +0.00000000000E+000
+2.88756250000E+008, -5.09517662766E+000, +0.00000000000E+000
+2.88775000000E+008, -5.06725110825E+000, +0.00000000000E+000
+2.88793750000E+008, -5.04009432972E+000, +0.00000000000E+000
+2.88812500000E+008, -5.01215497986E+000, +0.00000000000E+000
+2.88831250000E+008, -4.98446613003E+000, +0.00000000000E+000
+2.88850000000E+008, -4.95782425427E+000, +0.00000000000E+000
+2.88868750000E+008, -4.93153474340E+000, +0.00000000000E+000
+2.88887500000E+008, -4.90735030280E+000, +0.00000000000E+000
+2.88906250000E+008, -4.87909847966E+000, +0.00000000000E+000
+2.88925000000E+008, -4.85436881148E+000, +0.00000000000E+000
+2.88943750000E+008, -4.82933067653E+000, +0.00000000000E+000
+2.88962500000E+008, -4.80289257859E+000, +0.00000000000E+000
+2.88981250000E+008, -4.77775285027E+000, +0.00000000000E+000
+2.89000000000E+008, -4.75373955636E+000, +0.00000000000E+000
+2.89018750000E+008, -4.73009780349E+000, +0.00000000000E+000
+2.89037500000E+008, -4.70570600412E+000, +0.00000000000E+000
+2.89056250000E+008, -4.68054877740E+000, +0.00000000000E+000
+2.89075000000E+008, -4.65751929461E+000, +0.00000000000E+000
+2.89093750000E+008, -4.63219989433E+000, +0.00000000000E+000
+2.89112500000E+008, -4.61041133711E+000, +0.00000000000E+000
+2.89131250000E+008, -4.58679676919E+000, +0.00000000000E+000
+2.89150000000E+008, -4.56555897668E+000, +0.00000000000E+000
+2.89168750000E+008, -4.54044455789E+000, +0.00000000000E+000
+2.89187500000E+008, -4.51817493164E+000, +0.00000000000E+000
+2.89206250000E+008, -4.49749797757E+000, +0.00000000000E+000
+2.89225000000E+008, -4.47516989958E+000, +0.00000000000E+000
+2.89243750000E+008, -4.45220894270E+000, +0.00000000000E+000
+2.89262500000E+008, -4.43198858169E+000, +0.00000000000E+000
+2.89281250000E+008, -4.41087381933E+000, +0.00000000000E+000
+2.89300000000E+008, -4.38990745668E+000, +0.00000000000E+000
+2.89318750000E+008, -4.36883517927E+000, +0.00000000000E+000
+2.89337500000E+008, -4.34831038681E+000, +0.00000000000E+000
+2.89356250000E+008, -4.32871949890E+000, +0.00000000000E+000
+2.89375000000E+008, -4.30737391875E+000, +0.00000000000E+000
+2.89393750000E+008, -4.29054417478E+000, +0.00000000000E+000
+2.89412500000E+008, -4.27050137783E+000, +0.00000000000E+000
+2.89431250000E+008, -4.25298437316E+000, +0.00000000000E+000
+2.89450000000E+008, -4.23223909278E+000, +0.00000000000E+000
+2.89468750000E+008, -4.21285820760E+000, +0.00000000000E+000
+2.89487500000E+008, -4.19536154731E+000, +0.00000000000E+000
+2.89506250000E+008, -4.17742068776E+000, +0.00000000000E+000
+2.89525000000E+008, -4.15898143399E+000, +0.00000000000E+000
+2.89543750000E+008, -4.14095140229E+000, +0.00000000000E+000
+2.89562500000E+008, -4.12358334912E+000, +0.00000000000E+000
+2.89581250000E+008, -4.10625157799E+000, +0.00000000000E+000
+2.89600000000E+008, -4.08907484480E+000, +0.00000000000E+000
+2.89618750000E+008, -4.07357810405E+000, +0.00000000000E+000
+2.89637500000E+008, -4.05654380501E+000, +0.00000000000E+000
+2.89656250000E+008, -4.04074155708E+000, +0.00000000000E+000
+2.89675000000E+008, -4.02484004446E+000, +0.00000000000E+000
+2.89693750000E+008, -4.00996068059E+000, +0.00000000000E+000
+2.89712500000E+008, -3.99237929680E+000, +0.00000000000E+000
+2.89731250000E+008, -3.97788241081E+000, +0.00000000000E+000
+2.89750000000E+008, -3.96238123978E+000, +0.00000000000E+000
+2.89768750000E+008, -3.94754161555E+000, +0.00000000000E+000
+2.89787500000E+008, -3.93324427569E+000, +0.00000000000E+000
+2.89806250000E+008, -3.91849173061E+000, +0.00000000000E+000
+2.89825000000E+008, -3.90395185181E+000, +0.00000000000E+000
+2.89843750000E+008, -3.88940757203E+000, +0.00000000000E+000
+2.89862500000E+008, -3.87670833532E+000, +0.00000000000E+000
+2.89881250000E+008, -3.86171479399E+000, +0.00000000000E+000
+2.89900000000E+008, -3.84934792229E+000, +0.00000000000E+000
+2.89918750000E+008, -3.83673474055E+000, +0.00000000000E+000
+2.89937500000E+008, -3.82419044153E+000, +0.00000000000E+000
+2.89956250000E+008, -3.81165926116E+000, +0.00000000000E+000
+2.89975000000E+008, -3.79822760455E+000, +0.00000000000E+000
+2.89993750000E+008, -3.78482226156E+000, +0.00000000000E+000
+2.90012500000E+008, -3.77408609490E+000, +0.00000000000E+000
+2.90031250000E+008, -3.76241378504E+000, +0.00000000000E+000
+2.90050000000E+008, -3.75044900731E+000, +0.00000000000E+000
+2.90068750000E+008, -3.73956888703E+000, +0.00000000000E+000
+2.90087500000E+008, -3.72668655818E+000, +0.00000000000E+000
+2.90106250000E+008, -3.71741313639E+000, +0.00000000000E+000
+2.90125000000E+008, -3.70586988730E+000, +0.00000000000E+000
+2.90143750000E+008, -3.69613354546E+000, +0.00000000000E+000
+2.90162500000E+008, -3.68477729469E+000, +0.00000000000E+000
+2.90181250000E+008, -3.67402934652E+000, +0.00000000000E+000
+2.90200000000E+008, -3.66502611864E+000, +0.00000000000E+000
+2.90218750000E+008, -3.65540861276E+000, +0.00000000000E+000
+2.90237500000E+008, -3.64453608598E+000, +0.00000000000E+000
+2.90256250000E+008, -3.63643122464E+000, +0.00000000000E+000
+2.90275000000E+008, -3.62568672933E+000, +0.00000000000E+000
+2.90293750000E+008, -3.61738190974E+000, +0.00000000000E+000
+2.90312500000E+008, -3.60765858032E+000, +0.00000000000E+000
+2.90331250000E+008, -3.60001809527E+000, +0.00000000000E+000
+2.90350000000E+008, -3.59150635113E+000, +0.00000000000E+000
+2.90368750000E+008, -3.58294135979E+000, +0.00000000000E+000
+2.90387500000E+008, -3.57530826119E+000, +0.00000000000E+000
+2.90406250000E+008, -3.56780092832E+000, +0.00000000000E+000
+2.90425000000E+008, -3.55977594400E+000, +0.00000000000E+000
+2.90443750000E+008, -3.55204610029E+000, +0.00000000000E+000
+2.90462500000E+008, -3.54383097325E+000, +0.00000000000E+000
+2.90481250000E+008, -3.53720360015E+000, +0.00000000000E+000
+2.90500000000E+008, -3.53003154830E+000, +0.00000000000E+000
+2.90518750000E+008, -3.52407788640E+000, +0.00000000000E+000
+2.90537500000E+008, -3.51630503800E+000, +0.00000000000E+000
+2.90556250000E+008, -3.51124290969E+000, +0.00000000000E+000
+2.90575000000E+008, -3.50323974610E+000, +0.00000000000E+000
+2.90593750000E+008, -3.49747557475E+000, +0.00000000000E+000
+2.90612500000E+008, -3.49156946802E+000, +0.00000000000E+000
+2.90631250000E+008, -3.48518551554E+000, +0.00000000000E+000
+2.90650000000E+008, -3.47996156777E+000, +0.00000000000E+000
+2.90668750000E+008, -3.47449943205E+000, +0.00000000000E+000
+2.90687500000E+008, -3.46893667219E+000, +0.00000000000E+000
+2.90706250000E+008, -3.46394254285E+000, +0.00000000000E+000
+2.90725000000E+008, -3.45958442963E+000, +0.00000000000E+000
+2.90743750000E+008, -3.45320871793E+000, +0.00000000000E+000
+2.90762500000E+008, -3.44925627725E+000, +0.00000000000E+000
+2.90781250000E+008, -3.44550688496E+000, +0.00000000000E+000
+2.90800000000E+008, -3.44090403673E+000, +0.00000000000E+000
+2.90818750000E+008, -3.43717946251E+000, +0.00000000000E+000
+2.90837500000E+008, -3.43305776850E+000, +0.00000000000E+000
+2.90856250000E+008, -3.42965038952E+000, +0.00000000000E+000
