"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+2.87162500000E+008, -7.06433149813E+000, +0.00000000000E+000
+2.87181250000E+008, -7.10767579285E+000, +0.00000000000E+000
+2.87200000000E+008, -7.15234049594E+000, +0.00000000000E+000
+2.87218750000E+008, -7.19608579261E+000, +0.00000000000E+000
+2.87237500000E+008, -7.24097844540E+000, +0.00000000000E+000
+2.87256250000E+008, -7.28801264087E+000, +0.00000000000E+000
+2.87275000000E+008, -7.33391100474E+000, +0.00000000000E+000
+2.87293750000E+008, -7.38262629157E+000, +0.00000000000E+000
+2.87312500000E+008, -7.43039591244E+000, +0.00000000000E+000
+2.87331250000E+008, -7.48143844082E+000, +0.00000000000E+000
+2.87350000000E+008, -7.53237637764E+000, +0.00000000000E+000
+2.87368750000E+008, -7.58159359321E+000, +0.00000000000E+000
+2.87387500000E+008, -7.62946529256E+000, +0.00000000000E+000
+2.87406250000E+008, -7.67503416909E+000, +0.00000000000E+000
+2.87425000000E+008, -7.72994494334E+000, +0.00000000000E+000
+2.87443750000E+008, -7.78333481660E+000, +0.00000000000E+000
+2.87462500000E+008, -7.83381935146E+000, +0.00000000000E+000
+2.87481250000E+008, -7.88744694436E+000, +0.00000000000E+000
+2.87500000000E+008, -7.93934328374E+000, +0.00000000000E+000
+2.87518750000E+008, -7.98963679165E+000, +0.00000000000E+000
+2.87537500000E+008, -8.03922306500E+000, +0.00000000000E+000
+2.87556250000E+008, -8.08987460485E+000, +0.00000000000E+000
+2.87575000000E+008, -8.14119232536E+000, +0.00000000000E+000
+2.87593750000E+008, -8.19180484386E+000, +0.00000000000E+000
+2.87612500000E+008, -8.24144563866E+000, +0.00000000000E+000
+2.87631250000E+008, -8.28988964799E+000, +0.00000000000E+000
+2.87650000000E+008, -8.33903105415E+000, +0.00000000000E+000
+2.87668750000E+008, -8.38292735351E+000, +0.00000000000E+000
+2.87687500000E+008, -8.42875725974E+000, +0.00000000000E+000
+2.87706250000E+008, -8.47121843557E+000, +0.00000000000E+000
+2.87725000000E+008, -8.51311211702E+000, +0.00000000000E+000
+2.87743750000E+008, -8.55625389946E+000, +0.00000000000E+000
+2.87762500000E+008, -8.59710805691E+000, +0.00000000000E+000
+2.87781250000E+008, -8.63560599271E+000, +0.00000000000E+000
+2.87800000000E+008, -8.67209475358E+000, +0.00000000000E+000
+2.87818750000E+008, -8.70498117732E+000, +0.00000000000E+000
+2.87837500000E+008, -8.73541302075E+000, +0.00000000000E+000
+2.87856250000E+008, -8.76282911550E+000, +0.00000000000E+000
+2.87875000000E+008, -8.78961705412E+000, +0.00000000000E+000
+2.87893750000E+008, -8.81572051361E+000, +0.00000000000E+000
+2.87912500000E+008, -8.83842513349E+000, +0.00000000000E+000
+2.87931250000E+008, -8.85474706682E+000, +0.00000000000E+000
+2.87950000000E+008, -8.86856446647E+000, +0.00000000000E+000
+2.87968750000E+008, -8.88010489147E+000, +0.00000000000E+000
+2.87987500000E+008, -8.89062132955E+000, +0.00000000000E+000
+2.88006250000E+008, -8.89184644613E+000, +0.00000000000E+000
+2.88025000000E+008, -8.89457698128E+000, +0.00000000000E+000
+2.88043750000E+008, -8.89501357809E+000, +0.00000000000E+000
+2.88062500000E+008, -8.89305887513E+000, +0.00000000000E+000
+2.88081250000E+008, -8.88435277123E+000, +0.00000000000E+000
+2.88100000000E+008, -8.87274460663E+000, +0.00000000000E+000
+2.88118750000E+008, -8.85966806920E+000, +0.00000000000E+000
+2.88137500000E+008, -8.83745942900E+000, +0.00000000000E+000
+2.88156250000E+008, -8.81025043694E+000, +0.00000000000E+000
+2.88175000000E+008, -8.78493671362E+000, +0.00000000000E+000
+2.88193750000E+008, -8.75864260910E+000, +0.00000000000E+000
+2.88212500000E+008, -8.72576298210E+000, +0.00000000000E+000
+2.88231250000E+008, -8.68862932585E+000, +0.00000000000E+000
+2.88250000000E+008, -8.65005686958E+000, +0.00000000000E+000
+2.88268750000E+008, -8.60567010258E+000, +0.00000000000E+000
+2.88287500000E+008, -8.55644596192E+000, +0.00000000000E+000
+2.88306250000E+008, -8.50609835330E+000, +0.00000000000E+000
+2.88325000000E+008, -8.45565441408E+000, +0.00000000000E+000
+2.88343750000E+008, -8.40009127071E+000, +0.00000000000E+000
+2.88362500000E+008, -8.34653973647E+000, +0.00000000000E+000
+2.88381250000E+008, -8.28462534866E+000, +0.00000000000E+000
+2.88400000000E+008, -8.22341703181E+000, +0.00000000000E+000
+2.88418750000E+008, -8.15881535933E+000, +0.00000000000E+000
+2.88437500000E+008, -8.08913377207E+000, +0.00000000000E+000
+2.88456250000E+008, -8.01995917589E+000, +0.00000000000E+000
+2.88475000000E+008, -7.94946070553E+000, +0.00000000000E+000
+2.88493750000E+008, -7.87884276264E+000, +0.00000000000E+000
+2.88512500000E+008, -7.80573110672E+000, +0.00000000000E+000
+2.88531250000E+008, -7.73038041437E+000, +0.00000000000E+000
+2.88550000000E+008, -7.65332798210E+000, +0.00000000000E+000
+2.88568750000E+008, -7.57483915211E+000, +0.00000000000E+000
+2.88587500000E+008, -7.49472525472E+000, +0.00000000000E+000
+2.88606250000E+008, -7.41480751001E+000, +0.00000000000E+000
+2.88625000000E+008, -7.33408416885E+000, +0.00000000000E+000
+2.88643750000E+008, -7.25253041761E+000, +0.00000000000E+000
+2.88662500000E+008, -7.17293125349E+000, +0.00000000000E+000
+2.88681250000E+008, -7.09194123030E+000, +0.00000000000E+000
+2.88700000000E+008, -7.01068137079E+000, +0.00000000000E+000
+2.88718750000E+008, -6.92727379674E+000, +0.00000000000E+000
+2.88737500000E+008, -6.84365409179E+000, +0.00000000000E+000
+2.88756250000E+008, -6.75984970036E+000, +0.00000000000E+000
+2.88775000000E+008, -6.67657999755E+000, +0.00000000000E+000
+2.88793750000E+008, -6.59741530642E+000, +0.00000000000E+000
+2.88812500000E+008, -6.51340516786E+000, +0.00000000000E+000
+2.88831250000E+008, -6.43116560325E+000, +0.00000000000E+000
+2.88850000000E+008, -6.34931222534E+000, +0.00000000000E+000
+2.88868750000E+008, -6.26716124966E+000, +0.00000000000E+000
+2.88887500000E+008, -6.18627925860E+000, +0.00000000000E+000
+2.88906250000E+008, -6.10551163273E+000, +0.00000000000E+000
+2.88925000000E+008, -6.02451380453E+000, +0.00000000000E+000
+2.88943750000E+008, -5.94677530656E+000, +0.00000000000E+000
+2.88962500000E+008, -5.86867828216E+000, +0.00000000000E+000
+2.88981250000E+008, -5.79256407563E+000, +0.00000000000E+000
+2.89000000000E+008, -5.71502609925E+000, +0.00000000000E+000
+2.89018750000E+008, -5.63826949424E+000, +0.00000000000E+000
+2.89037500000E+008, -5.56313486707E+000, +0.00000000000E+000
+2.89056250000E+008, -5.48861706401E+000, +0.00000000000E+000
+2.89075000000E+008, -5.41332795691E+000, +0.00000000000E+000
+2.89093750000E+008, -5.34090080141E+000, +0.00000000000E+000
+2.89112500000E+008, -5.26888961302E+000, +0.00000000000E+000
+2.89131250000E+008, -5.19898407011E+000, +0.00000000000E+000
+2.89150000000E+008, -5.12791035347E+000, +0.00000000000E+000
+2.89168750000E+008, -5.05647359417E+000, +0.00000000000E+000
+2.89187500000E+008, -4.98713513799E+000, +0.00000000000E+000
+2.89206250000E+008, -4.91923159337E+000, +0.00000000000E+000
+2.89225000000E+008, -4.85093533347E+000, +0.00000000000E+000
+2.89243750000E+008, -4.78616897248E+000, +0.00000000000E+000
+2.89262500000E+008, -4.72242969176E+000, +0.00000000000E+000
+2.89281250000E+008, -4.65753039341E+000, +0.00000000000E+000
+2.89300000000E+008, -4.59592568932E+000, +0.00000000000E+000
+2.89318750000E+008, -4.53355222666E+000, +0.00000000000E+000
+2.89337500000E+008, -4.47213817713E+000, +0.00000000000E+000
+2.89356250000E+008, -4.41150562792E+000, +0.00000000000E+000
+2.89375000000E+008, -4.35268077204E+000, +0.00000000000E+000
+2.89393750000E+008, -4.29371610478E+000, +0.00000000000E+000
+2.89412500000E+008, -4.23697808140E+000, +0.00000000000E+000
+2.89431250000E+008, -4.18014893630E+000, +0.00000000000E+000
+2.89450000000E+008, -4.12487149714E+000, +0.00000000000E+000
+2.89468750000E+008, -4.06999389679E+000, +0.00000000000E+000
+2.89487500000E+008, -4.01677494642E+000, +0.00000000000E+000
+2.89506250000E+008, -3.96246219131E+000, +0.00000000000E+000
+2.89525000000E+008, -3.91126923137E+000, +0.00000000000E+000
+2.89543750000E+008, -3.86013122224E+000, +0.00000000000E+000
+2.89562500000E+008, -3.80807601823E+000, +0.00000000000E+000
+2.89581250000E+008, -3.75873974660E+000, +0.00000000000E+000
+2.89600000000E+008, -3.71167203550E+000, +0.00000000000E+000
+2.89618750000E+008, -3.66332010010E+000, +0.00000000000E+000
+2.89637500000E+008, -3.61807061897E+000, +0.00000000000E+000
+2.89656250000E+008, -3.57050515226E+000, +0.00000000000E+000
+2.89675000000E+008, -3.52770331734E+000, +0.00000000000E+000
+2.89693750000E+008, -3.48179262787E+000, +0.00000000000E+000
+2.89712500000E+008, -3.44120360271E+000, +0.00000000000E+000
+2.89731250000E+008, -3.39714042071E+000, +0.00000000000E+000
+2.89750000000E+008, -3.35721626716E+000, +0.00000000000E+000
+2.89768750000E+008, -3.31511546827E+000, +0.00000000000E+000
+2.89787500000E+008, -3.27612292919E+000, +0.00000000000E+000
+2.89806250000E+008, -3.23595639042E+000, +0.00000000000E+000
+2.89825000000E+008, -3.19812106576E+000, +0.00000000000E+000
+2.89843750000E+008, -3.15994251335E+000, +0.00000000000E+000
+2.89862500000E+008, -3.12438299805E+000, +0.00000000000E+000
+2.89881250000E+008, -3.08675905645E+000, +0.00000000000E+000
+2.89900000000E+008, -3.04944551289E+000, +0.00000000000E+000
+2.89918750000E+008, -3.01543317077E+000, +0.00000000000E+000
+2.89937500000E+008, -2.98268281614E+000, +0.00000000000E+000
+2.89956250000E+008, -2.94798636964E+000, +0.00000000000E+000
+2.89975000000E+008, -2.91450728908E+000, +0.00000000000E+000
+2.89993750000E+008, -2.88317620233E+000, +0.00000000000E+000
+2.90012500000E+008, -2.85113440155E+000, +0.00000000000E+000
+2.90031250000E+008, -2.82196083534E+000, +0.00000000000E+000
+2.90050000000E+008, -2.78992845320E+000, +0.00000000000E+000
+2.90068750000E+008, -2.75953670333E+000, +0.00000000000E+000
+2.90087500000E+008, -2.73060693557E+000, +0.00000000000E+000
+2.90106250000E+008, -2.70341548126E+000, +0.00000000000E+000
+2.90125000000E+008, -2.67646896054E+000, +0.00000000000E+000
+2.90143750000E+008, -2.64995379626E+000, +0.00000000000E+000
+2.90162500000E+008, -2.62200477266E+000, +0.00000000000E+000
+2.90181250000E+008, -2.59485655314E+000, +0.00000000000E+000
+2.90200000000E+008, -2.57030165971E+000, +0.00000000000E+000
+2.90218750000E+008, -2.54553268934E+000, +0.00000000000E+000
+2.90237500000E+008, -2.52179808674E+000, +0.00000000000E+000
+2.90256250000E+008, -2.49818346405E+000, +0.00000000000E+000
+2.90275000000E+008, -2.47570725070E+000, +0.00000000000E+000
+2.90293750000E+008, -2.45265997226E+000, +0.00000000000E+000
+2.90312500000E+008, -2.42976439038E+000, +0.00000000000E+000
+2.90331250000E+008, -2.40758967123E+000, +0.00000000000E+000
+2.90350000000E+008, -2.38648718464E+000, +0.00000000000E+000
+2.90368750000E+008, -2.36512118283E+000, +0.00000000000E+000
+2.90387500000E+008, -2.34591248443E+000, +0.00000000000E+000
+2.90406250000E+008, -2.32645394290E+000, +0.00000000000E+000
+2.90425000000E+008, -2.30542020010E+000, +0.00000000000E+000
+2.90443750000E+008, -2.28893404295E+000, +0.00000000000E+000
+2.90462500000E+008, -2.27030326868E+000, +0.00000000000E+000
+2.90481250000E+008, -2.25135096184E+000, +0.00000000000E+000
+2.90500000000E+008, -2.23421252302E+000, +0.00000000000E+000
+2.90518750000E+008, -2.21858626742E+000, +0.00000000000E+000
+2.90537500000E+008, -2.20171881461E+000, +0.00000000000E+000
+2.90556250000E+008, -2.18730070452E+000, +0.00000000000E+000
+2.90575000000E+008, -2.17162053041E+000, +0.00000000000E+000
+2.90593750000E+008, -2.15594972995E+000, +0.00000000000E+000
+2.90612500000E+008, -2.14168332161E+000, +0.00000000000E+000
+2.90631250000E+008, -2.12812131026E+000, +0.00000000000E+000
+2.90650000000E+008, -2.11295769203E+000, +0.00000000000E+000
+2.90668750000E+008, -2.10034558868E+000, +0.00000000000E+000
+2.90687500000E+008, -2.08730873181E+000, +0.00000000000E+000
+2.90706250000E+008, -2.07518927661E+000, +0.00000000000E+000
+2.90725000000E+008, -2.06367861058E+000, +0.00000000000E+000
+2.90743750000E+008, -2.04919123505E+000, +0.00000000000E+000
+2.90762500000E+008, -2.03892729791E+000, +0.00000000000E+000
+2.90781250000E+008, -2.02719488181E+000, +0.00000000000E+000
+2.90800000000E+008, -2.01579844755E+000, +0.00000000000E+000
+2.90818750000E+008, -2.00643748475E+000, +0.00000000000E+000
+2.90837500000E+008, -1.99646960104E+000, +0.00000000000E+000
+2.90856250000E+008, -1.98577210470E+000, +0.00000000000E+000
+2.90875000000E+008, -1.97774558637E+000, +0.00000000000E+000
