"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.83825000000E+008, +1.37947249114E-001, +2.44058126923E+001
+2.83843750000E+008, +1.35962978096E-001, +2.28732238297E+001
+2.83862500000E+008, +1.34108813307E-001, +2.13017783625E+001
+2.83881250000E+008, +1.32116379895E-001, +1.97062994173E+001
+2.83900000000E+008, +1.30288568745E-001, +1.80554712865E+001
+2.83918750000E+008, +1.28436114100E-001, +1.63904379346E+001
+2.83937500000E+008, +1.26673337973E-001, +1.46591293013E+001
+2.83956250000E+008, +1.25040946134E-001, +1.28958883170E+001
+2.83975000000E+008, +1.23548435356E-001, +1.10906124670E+001
+2.83993750000E+008, +1.21908695473E-001, +9.28589137296E+000
+2.84012500000E+008, +1.20474878509E-001, +7.39256276408E+000
+2.84031250000E+008, +1.19110576997E-001, +5.45450811485E+000
+2.84050000000E+008, +1.17757110078E-001, +3.50585170087E+000
+2.84068750000E+008, +1.16562842444E-001, +1.53986577891E+000
+2.84087500000E+008, +1.15388293154E-001, -5.04561805791E-001
+2.84106250000E+008, +1.14290569450E-001, -2.53559892161E+000
+2.84125000000E+008, +1.13343260547E-001, -4.60253919952E+000
+2.84143750000E+008, +1.12487724813E-001, -6.69170943962E+000
+2.84162500000E+008, +1.11711811526E-001, -8.82730213111E+000
+2.84181250000E+008, +1.11014853266E-001, -1.09808338621E+001
+2.84200000000E+008, +1.10406657277E-001, -1.31767808793E+001
+2.84218750000E+008, +1.10002416970E-001, -1.53297383081E+001
+2.84237500000E+008, +1.09531200369E-001, -1.75480574538E+001
+2.84256250000E+008, +1.09213667802E-001, -1.97773617433E+001
+2.84275000000E+008, +1.09096992805E-001, -2.19736841658E+001
+2.84293750000E+008, +1.08990596112E-001, -2.42202748841E+001
+2.84312500000E+008, +1.09035034610E-001, -2.64784418008E+001
+2.84331250000E+008, +1.09053956462E-001, -2.86301729167E+001
+2.84350000000E+008, +1.09326545183E-001, -3.08974022118E+001
+2.84368750000E+008, +1.09723171693E-001, -3.30936875315E+001
+2.84387500000E+008, +1.10066664104E-001, -3.52364748333E+001
+2.84406250000E+008, +1.10599236021E-001, -3.74307861783E+001
+2.84425000000E+008, +1.11250074275E-001, -3.95635792066E+001
+2.84443750000E+008, +1.11917889404E-001, -4.17266077362E+001
+2.84462500000E+008, +1.12607370485E-001, -4.38193508174E+001
+2.84481250000E+008, +1.13500177072E-001, -4.58712886704E+001
+2.84500000000E+008, +1.14511699381E-001, -4.79316715535E+001
+2.84518750000E+008, +1.15660309664E-001, -4.99324002281E+001
+2.84537500000E+008, +1.16754278532E-001, -5.19128437579E+001
+2.84556250000E+008, +1.17973035379E-001, -5.38811540621E+001
+2.84575000000E+008, +1.19146482385E-001, -5.57799595538E+001
+2.84593750000E+008, +1.20546172939E-001, -5.76509173383E+001
+2.84612500000E+008, +1.21938271316E-001, -5.95310514040E+001
+2.84631250000E+008, +1.23390703592E-001, -6.13176893396E+001
+2.84650000000E+008, +1.24936618134E-001, -6.31028074965E+001
+2.84668750000E+008, +1.26618855919E-001, -6.48306544154E+001
+2.84687500000E+008, +1.28223618789E-001, -6.65297705058E+001
+2.84706250000E+008, +1.29876766388E-001, -6.81941190604E+001
+2.84725000000E+008, +1.31587129186E-001, -6.98284895719E+001
+2.84743750000E+008, +1.33399269006E-001, -7.14204068704E+001
+2.84762500000E+008, +1.35259735418E-001, -7.29631038808E+001
+2.84781250000E+008, +1.37082918361E-001, -7.44868053085E+001
+2.84800000000E+008, +1.38973369291E-001, -7.59522290059E+001
+2.84818750000E+008, +1.40853368904E-001, -7.74139727736E+001
+2.84837500000E+008, +1.42838753798E-001, -7.88852529274E+001
+2.84856250000E+008, +1.44843175027E-001, -8.02625328304E+001
+2.84875000000E+008, +1.46880489459E-001, -8.16127579495E+001
+2.84893750000E+008, +1.48910458859E-001, -8.29560704823E+001
+2.84912500000E+008, +1.50932353841E-001, -8.42549938474E+001
+2.84931250000E+008, +1.53008695782E-001, -8.55653132559E+001
+2.84950000000E+008, +1.55150465365E-001, -8.68142075266E+001
+2.84968750000E+008, +1.57185919481E-001, -8.80321127399E+001
+2.84987500000E+008, +1.59308040885E-001, -8.92823816703E+001
+2.85006250000E+008, +1.61588465017E-001, -9.04654615192E+001
+2.85025000000E+008, +1.63657345419E-001, -9.16341640252E+001
+2.85043750000E+008, +1.65855712004E-001, -9.27498467309E+001
+2.85062500000E+008, +1.68030633082E-001, -9.38997215844E+001
+2.85081250000E+008, +1.70301204868E-001, -9.49920834203E+001
+2.85100000000E+008, +1.72436381756E-001, -9.60765482391E+001
+2.85118750000E+008, +1.74524593860E-001, -9.71469847632E+001
+2.85137500000E+008, +1.76793857557E-001, -9.81963308967E+001
+2.85156250000E+008, +1.79001609264E-001, -9.92004307002E+001
+2.85175000000E+008, +1.81259831962E-001, -1.00240207169E+002
+2.85193750000E+008, +1.83463880987E-001, -1.01215578866E+002
+2.85212500000E+008, +1.85765195621E-001, -1.02213751777E+002
+2.85231250000E+008, +1.87854414652E-001, -1.03174808200E+002
+2.85250000000E+008, +1.90151135070E-001, -1.04101012314E+002
+2.85268750000E+008, +1.92379526315E-001, -1.05051111649E+002
+2.85287500000E+008, +1.94563267787E-001, -1.05939497398E+002
+2.85306250000E+008, +1.96834879114E-001, -1.06877194649E+002
+2.85325000000E+008, +1.98997518489E-001, -1.07766102270E+002
+2.85343750000E+008, +2.01210094762E-001, -1.08644077740E+002
+2.85362500000E+008, +2.03548733927E-001, -1.09496311136E+002
+2.85381250000E+008, +2.05667771848E-001, -1.10368725072E+002
+2.85400000000E+008, +2.07912157561E-001, -1.11207528715E+002
+2.85418750000E+008, +2.09931561184E-001, -1.12061107034E+002
+2.85437500000E+008, +2.12293316401E-001, -1.12875491416E+002
+2.85456250000E+008, +2.14402583532E-001, -1.13697681227E+002
+2.85475000000E+008, +2.16575923062E-001, -1.14480236266E+002
+2.85493750000E+008, +2.18746498424E-001, -1.15316451672E+002
+2.85512500000E+008, +2.20973671495E-001, -1.16072298665E+002
+2.85531250000E+008, +2.23138646081E-001, -1.16861960912E+002
+2.85550000000E+008, +2.25273070374E-001, -1.17634614442E+002
+2.85568750000E+008, +2.27482519557E-001, -1.18388181467E+002
+2.85587500000E+008, +2.29629450740E-001, -1.19139823244E+002
+2.85606250000E+008, +2.31752685201E-001, -1.19885244968E+002
+2.85625000000E+008, +2.33862822800E-001, -1.20599231450E+002
+2.85643750000E+008, +2.35952094824E-001, -1.21341896634E+002
+2.85662500000E+008, +2.38103361441E-001, -1.22058454216E+002
+2.85681250000E+008, +2.40266007194E-001, -1.22804974519E+002
+2.85700000000E+008, +2.42378569693E-001, -1.23470331693E+002
+2.85718750000E+008, +2.44472514034E-001, -1.24170057897E+002
+2.85737500000E+008, +2.46482146322E-001, -1.24880207057E+002
+2.85756250000E+008, +2.48667812153E-001, -1.25580519605E+002
+2.85775000000E+008, +2.50782007195E-001, -1.26243740608E+002
+2.85793750000E+008, +2.52937002587E-001, -1.26893284947E+002
+2.85812500000E+008, +2.54836963232E-001, -1.27596524882E+002
+2.85831250000E+008, +2.56910400916E-001, -1.28243221684E+002
+2.85850000000E+008, +2.59093680716E-001, -1.28892563072E+002
+2.85868750000E+008, +2.61074349308E-001, -1.29566678786E+002
+2.85887500000E+008, +2.63080147914E-001, -1.30183497142E+002
+2.85906250000E+008, +2.65139734880E-001, -1.30817784641E+002
+2.85925000000E+008, +2.67213899407E-001, -1.31473341337E+002
+2.85943750000E+008, +2.69301109480E-001, -1.32121440111E+002
+2.85962500000E+008, +2.71313039352E-001, -1.32717267708E+002
+2.85981250000E+008, +2.73226644601E-001, -1.33353979017E+002
+2.86000000000E+008, +2.75297342144E-001, -1.33965848701E+002
+2.86018750000E+008, +2.77376261267E-001, -1.34576630058E+002
+2.86037500000E+008, +2.79442513582E-001, -1.35188818616E+002
+2.86056250000E+008, +2.81429437086E-001, -1.35788611929E+002
+2.86075000000E+008, +2.83378958494E-001, -1.36391172885E+002
+2.86093750000E+008, +2.85502986263E-001, -1.36998410663E+002
+2.86112500000E+008, +2.87332512805E-001, -1.37580149032E+002
+2.86131250000E+008, +2.89412669926E-001, -1.38178799837E+002
+2.86150000000E+008, +2.91324655125E-001, -1.38745841793E+002
+2.86168750000E+008, +2.93300724348E-001, -1.39313321511E+002
+2.86187500000E+008, +2.95358606626E-001, -1.39892648515E+002
+2.86206250000E+008, +2.97299787150E-001, -1.40482264151E+002
+2.86225000000E+008, +2.99311403961E-001, -1.41031234694E+002
+2.86243750000E+008, +3.01228286203E-001, -1.41610970632E+002
+2.86262500000E+008, +3.03210430714E-001, -1.42144793495E+002
+2.86281250000E+008, +3.05279096437E-001, -1.42709031102E+002
+2.86300000000E+008, +3.07125667713E-001, -1.43254407299E+002
+2.86318750000E+008, +3.09085994162E-001, -1.43795285203E+002
+2.86337500000E+008, +3.11065890821E-001, -1.44344258129E+002
+2.86356250000E+008, +3.13111440844E-001, -1.44897349814E+002
+2.86375000000E+008, +3.15062094652E-001, -1.45420315175E+002
+2.86393750000E+008, +3.17084987295E-001, -1.45967149364E+002
+2.86412500000E+008, +3.18879139773E-001, -1.46488226390E+002
+2.86431250000E+008, +3.20912960634E-001, -1.47025696669E+002
+2.86450000000E+008, +3.22855713715E-001, -1.47530112268E+002
+2.86468750000E+008, +3.24775024385E-001, -1.48064500751E+002
+2.86487500000E+008, +3.26878586658E-001, -1.48591374947E+002
+2.86506250000E+008, +3.28780390129E-001, -1.49093374177E+002
+2.86525000000E+008, +3.30698550898E-001, -1.49613311081E+002
+2.86543750000E+008, +3.32798508534E-001, -1.50115897677E+002
+2.86562500000E+008, +3.34701056483E-001, -1.50619735048E+002
+2.86581250000E+008, +3.36604241497E-001, -1.51127781910E+002
+2.86600000000E+008, +3.38651824413E-001, -1.51623670159E+002
+2.86618750000E+008, +3.40575715616E-001, -1.52122225553E+002
+2.86637500000E+008, +3.42511056488E-001, -1.52636288547E+002
+2.86656250000E+008, +3.44517907957E-001, -1.53099000432E+002
+2.86675000000E+008, +3.46463108356E-001, -1.53591954286E+002
+2.86693750000E+008, +3.48475403472E-001, -1.54092303775E+002
+2.86712500000E+008, +3.50424193697E-001, -1.54564517660E+002
+2.86731250000E+008, +3.52426446853E-001, -1.55050124208E+002
+2.86750000000E+008, +3.54385691805E-001, -1.55538072334E+002
+2.86768750000E+008, +3.56367197445E-001, -1.56002533924E+002
+2.86787500000E+008, +3.58428686905E-001, -1.56479111714E+002
+2.86806250000E+008, +3.60440645523E-001, -1.56951190830E+002
+2.86825000000E+008, +3.62467192089E-001, -1.57423116939E+002
+2.86843750000E+008, +3.64439321984E-001, -1.57896352307E+002
+2.86862500000E+008, +3.66493243620E-001, -1.58354455992E+002
+2.86881250000E+008, +3.68398459496E-001, -1.58802168560E+002
+2.86900000000E+008, +3.70448692744E-001, -1.59281497529E+002
+2.86918750000E+008, +3.72368101361E-001, -1.59717093642E+002
+2.86937500000E+008, +3.74529122922E-001, -1.60184324006E+002
+2.86956250000E+008, +3.76447377138E-001, -1.60626012579E+002
+2.86975000000E+008, +3.78459986640E-001, -1.61070562117E+002
+2.86993750000E+008, +3.80598187863E-001, -1.61523243185E+002
+2.87012500000E+008, +3.82606521962E-001, -1.61954014996E+002
+2.87031250000E+008, +3.84622226635E-001, -1.62409187675E+002
+2.87050000000E+008, +3.86707766894E-001, -1.62861192375E+002
+2.87068750000E+008, +3.88809388958E-001, -1.63280225212E+002
+2.87087500000E+008, +3.90870037271E-001, -1.63719328304E+002
+2.87106250000E+008, +3.92840413141E-001, -1.64153794437E+002
+2.87125000000E+008, +3.94908798129E-001, -1.64584680636E+002
+2.87143750000E+008, +3.97015368693E-001, -1.65012631417E+002
+2.87162500000E+008, +3.99125601337E-001, -1.65436443045E+002
+2.87181250000E+008, +4.01194014504E-001, -1.65872406751E+002
+2.87200000000E+008, +4.03206667797E-001, -1.66285610898E+002
+2.87218750000E+008, +4.05260016390E-001, -1.66713057707E+002
+2.87237500000E+008, +4.07371373178E-001, -1.67120008223E+002
+2.87256250000E+008, +4.09507803666E-001, -1.67533551346E+002
+2.87275000000E+008, +4.11634830175E-001, -1.67946201653E+002
+2.87293750000E+008, +4.13731785564E-001, -1.68379515804E+002
+2.87312500000E+008, +4.15813191503E-001, -1.68781586624E+002
+2.87331250000E+008, +4.17889889189E-001, -1.69193333272E+002
+2.87350000000E+008, +4.19982871413E-001, -1.69591860835E+002
+2.87368750000E+008, +4.22092876128E-001, -1.70001578787E+002
+2.87387500000E+008, +4.24237469175E-001, -1.70410813088E+002
+2.87406250000E+008, +4.26454698352E-001, -1.70801479528E+002
+2.87425000000E+008, +4.28515545424E-001, -1.71190140597E+002
+2.87443750000E+008, +4.30652217554E-001, -1.71583442590E+002
+2.87462500000E+008, +4.32758844276E-001, -1.71987682264E+002
+2.87481250000E+008, +4.34829587768E-001, -1.72379126985E+002
+2.87500000000E+008, +4.37078256729E-001, -1.72776543847E+002
+2.87518750000E+008, +4.39139112955E-001, -1.73174490355E+002
+2.87537500000E+008, +4.41341329861E-001, -1.73570891522E+002
+2.87556250000E+008, +4.43470227082E-001, -1.73944978105E+002
+2.87575000000E+008, +4.45734477637E-001, -1.74337954552E+002
+2.87593750000E+008, +4.47915752085E-001, -1.74710028509E+002
+2.87612500000E+008, +4.50024215147E-001, -1.75099320275E+002
+2.87631250000E+008, +4.52221588156E-001, -1.75493580172E+002
+2.87650000000E+008, +4.54429203327E-001, -1.75860612924E+002
+2.87668750000E+008, +4.56664124393E-001, -1.76235713273E+002
+2.87687500000E+008, +4.58869069779E-001, -1.76618933335E+002
+2.87706250000E+008, +4.60980574185E-001, -1.76983231763E+002
+2.87725000000E+008, +4.63205416333E-001, -1.77356149009E+002
+2.87743750000E+008, +4.65416270156E-001, -1.77740423717E+002
+2.87762500000E+008, +4.67528551877E-001, -1.78107561723E+002
+2.87781250000E+008, +4.69855725945E-001, -1.78476532113E+002
+2.87800000000E+008, +4.71936968065E-001, -1.78843346445E+002
+2.87818750000E+008, +4.74152177085E-001, -1.79204523692E+002
+2.87837500000E+008, +4.76375901143E-001, -1.79570842772E+002
+2.87856250000E+008, +4.78588329593E-001, -1.79945169922E+002
+2.87875000000E+008, +4.80817267514E-001, +1.79686636836E+002
+2.87893750000E+008, +4.82849597987E-001, +1.79325747184E+002
+2.87912500000E+008, +4.85124164565E-001, +1.78962162135E+002
+2.87931250000E+008, +4.87248606858E-001, +1.78609939124E+002
+2.87950000000E+008, +4.89556707238E-001, +1.78256676664E+002
+2.87968750000E+008, +4.91732470609E-001, +1.77878402377E+002
+2.87987500000E+008, +4.93945914189E-001, +1.77521934275E+002
+2.88006250000E+008, +4.96093095063E-001, +1.77174959068E+002
+2.88025000000E+008, +4.98288940642E-001, +1.76816583457E+002
+2.88043750000E+008, +5.00475549877E-001, +1.76467123416E+002
+2.88062500000E+008, +5.02674110655E-001, +1.76112963640E+002
+2.88081250000E+008, +5.04975558888E-001, +1.75766015852E+002
+2.88100000000E+008, +5.07067117231E-001, +1.75397986906E+002
+2.88118750000E+008, +5.09290969101E-001, +1.75070820712E+002
+2.88137500000E+008, +5.11456122361E-001, +1.74696058029E+002
+2.88156250000E+008, +5.13626722201E-001, +1.74354844839E+002
+2.88175000000E+008, +5.15763317859E-001, +1.74015274734E+002
+2.88193750000E+008, +5.17918638389E-001, +1.73659808380E+002
+2.88212500000E+008, +5.20146752284E-001, +1.73309136959E+002
+2.88231250000E+008, +5.22209172558E-001, +1.72966104183E+002
+2.88250000000E+008, +5.24462981873E-001, +1.72616160720E+002
+2.88268750000E+008, +5.26568656492E-001, +1.72264998235E+002
+2.88287500000E+008, +5.28557901694E-001, +1.71927744280E+002
+2.88306250000E+008, +5.30726207822E-001, +1.71592173466E+002
+2.88325000000E+008, +5.32989161536E-001, +1.71254280268E+002
+2.88343750000E+008, +5.35079283049E-001, +1.70905353539E+002
+2.88362500000E+008, +5.37240409726E-001, +1.70570688654E+002
+2.88381250000E+008, +5.39279099280E-001, +1.70228074395E+002
+2.88400000000E+008, +5.41377716645E-001, +1.69881882893E+002
+2.88418750000E+008, +5.43520814793E-001, +1.69546044295E+002
+2.88437500000E+008, +5.45606193680E-001, +1.69216915335E+002
+2.88456250000E+008, +5.47559837276E-001, +1.68871179271E+002
+2.88475000000E+008, +5.49695217678E-001, +1.68532106476E+002
+2.88493750000E+008, +5.51716721856E-001, +1.68203708441E+002
+2.88512500000E+008, +5.53771862068E-001, +1.67859437374E+002
+2.88531250000E+008, +5.55845090597E-001, +1.67520483948E+002
+2.88550000000E+008, +5.57817421114E-001, +1.67194054531E+002
+2.88568750000E+008, +5.59772840122E-001, +1.66856827812E+002
+2.88587500000E+008, +5.61842650162E-001, +1.66530410365E+002
+2.88606250000E+008, +5.63818776740E-001, +1.66190104244E+002
+2.88625000000E+008, +5.65775295268E-001, +1.65858369699E+002
+2.88643750000E+008, +5.67724303423E-001, +1.65532147886E+002
+2.88662500000E+008, +5.69772385883E-001, +1.65198597593E+002
+2.88681250000E+008, +5.71667666786E-001, +1.64860770050E+002
+2.88700000000E+008, +5.73655885913E-001, +1.64536474314E+002
+2.88718750000E+008, +5.75581388813E-001, +1.64206238987E+002
+2.88737500000E+008, +5.77547222210E-001, +1.63885804389E+002
+2.88756250000E+008, +5.79383967842E-001, +1.63543452621E+002
+2.88775000000E+008, +5.81238838218E-001, +1.63226071934E+002
+2.88793750000E+008, +5.83107051607E-001, +1.62888822592E+002
+2.88812500000E+008, +5.84924004876E-001, +1.62563538235E+002
+2.88831250000E+008, +5.86846137159E-001, +1.62229092422E+002
+2.88850000000E+008, +5.88533597855E-001, +1.61905632261E+002
+2.88868750000E+008, +5.90444874251E-001, +1.61581086463E+002
+2.88887500000E+008, +5.92160204952E-001, +1.61261061096E+002
+2.88906250000E+008, +5.93906413639E-001, +1.60931530000E+002
+2.88925000000E+008, +5.95706319532E-001, +1.60602460621E+002
+2.88943750000E+008, +5.97413176984E-001, +1.60282818628E+002
+2.88962500000E+008, +5.99134150878E-001, +1.59946850220E+002
+2.88981250000E+008, +6.00847570466E-001, +1.59624857515E+002
+2.89000000000E+008, +6.02528943138E-001, +1.59287967111E+002
+2.89018750000E+008, +6.04188409658E-001, +1.58973322763E+002
+2.89037500000E+008, +6.05888913671E-001, +1.58649170615E+002
+2.89056250000E+008, +6.07469217379E-001, +1.58326124763E+002
+2.89075000000E+008, +6.09075459837E-001, +1.57995149372E+002
+2.89093750000E+008, +6.10673325674E-001, +1.57686071253E+002
+2.89112500000E+008, +6.12285872958E-001, +1.57351831485E+002
+2.89131250000E+008, +6.13848440804E-001, +1.57032752603E+002
+2.89150000000E+008, +6.15368389119E-001, +1.56703616328E+002
+2.89168750000E+008, +6.16895216711E-001, +1.56384540100E+002
+2.89187500000E+008, +6.18470461235E-001, +1.56054752740E+002
+2.89206250000E+008, +6.19891059403E-001, +1.55733870143E+002
+2.89225000000E+008, +6.21417577777E-001, +1.55412869346E+002
+2.89243750000E+008, +6.22858474185E-001, +1.55091165800E+002
+2.89262500000E+008, +6.24230454036E-001, +1.54770478794E+002
+2.89281250000E+008, +6.25670148479E-001, +1.54438688330E+002
+2.89300000000E+008, +6.26995188393E-001, +1.54130301824E+002
+2.89318750000E+008, +6.28411170688E-001, +1.53808154843E+002
+2.89337500000E+008, +6.29684063188E-001, +1.53490146018E+002
+2.89356250000E+008, +6.31053129453E-001, +1.53170110043E+002
+2.89375000000E+008, +6.32294765040E-001, +1.52846092400E+002
+2.89393750000E+008, +6.33704155994E-001, +1.52527237051E+002
+2.89412500000E+008, +6.34807284188E-001, +1.52200781748E+002
+2.89431250000E+008, +6.36054635618E-001, +1.51882823981E+002
+2.89450000000E+008, +6.37229148538E-001, +1.51562718075E+002
+2.89468750000E+008, +6.38481594631E-001, +1.51237734962E+002
+2.89487500000E+008, +6.39607741035E-001, +1.50923601424E+002
+2.89506250000E+008, +6.40664983169E-001, +1.50599614419E+002
+2.89525000000E+008, +6.41767514754E-001, +1.50280998334E+002
+2.89543750000E+008, +6.42877725261E-001, +1.49968991734E+002
+2.89562500000E+008, +6.44015752408E-001, +1.49635659275E+002
+2.89581250000E+008, +6.44990150782E-001, +1.49321671659E+002
+2.89600000000E+008, +6.46016084220E-001, +1.48989368642E+002
+2.89618750000E+008, +6.47117909046E-001, +1.48684889946E+002
+2.89637500000E+008, +6.47988404875E-001, +1.48354277006E+002
+2.89656250000E+008, +6.48921051961E-001, +1.48037707473E+002
+2.89675000000E+008, +6.49987214761E-001, +1.47735631215E+002
+2.89693750000E+008, +6.50777425373E-001, +1.47406539376E+002
+2.89712500000E+008, +6.51724639836E-001, +1.47095056942E+002
+2.89731250000E+008, +6.52626397858E-001, +1.46773925757E+002
+2.89750000000E+008, +6.53351910628E-001, +1.46454169556E+002
+2.89768750000E+008, +6.54137424086E-001, +1.46138957114E+002
+2.89787500000E+008, +6.55037436293E-001, +1.45817169192E+002
+2.89806250000E+008, +6.55807955486E-001, +1.45499114288E+002
+2.89825000000E+008, +6.56501157856E-001, +1.45191054532E+002
+2.89843750000E+008, +6.57262378816E-001, +1.44858671795E+002
+2.89862500000E+008, +6.58037627052E-001, +1.44550085386E+002
+2.89881250000E+008, +6.58652202968E-001, +1.44222383805E+002
+2.89900000000E+008, +6.59374069727E-001, +1.43906083175E+002
+2.89918750000E+008, +6.59926180249E-001, +1.43588781939E+002
+2.89937500000E+008, +6.60649630926E-001, +1.43273367952E+002
+2.89956250000E+008, +6.61162680664E-001, +1.42946153548E+002
+2.89975000000E+008, +6.61793244015E-001, +1.42633073660E+002
+2.89993750000E+008, +6.62267072730E-001, +1.42317432481E+002
+2.90012500000E+008, +6.62969488993E-001, +1.42009231180E+002
+2.90031250000E+008, +6.63394173564E-001, +1.41697545172E+002
+2.90050000000E+008, +6.64080299664E-001, +1.41383752130E+002
+2.90068750000E+008, +6.64390426476E-001, +1.41068719794E+002
+2.90087500000E+008, +6.64847207150E-001, +1.40751884324E+002
+2.90106250000E+008, +6.65430855843E-001, +1.40432977105E+002
+2.90125000000E+008, +6.65833803135E-001, +1.40123238195E+002
+2.90143750000E+008, +6.66148030026E-001, +1.39808409149E+002
+2.90162500000E+008, +6.66522293188E-001, +1.39500644773E+002
+2.90181250000E+008, +6.67005393740E-001, +1.39174585790E+002
+2.90200000000E+008, +6.67325372180E-001, +1.38866954521E+002
+2.90218750000E+008, +6.67624702994E-001, +1.38548488202E+002
+2.90237500000E+008, +6.68010672110E-001, +1.38235878224E+002
+2.90256250000E+008, +6.68309794125E-001, +1.37915287998E+002
+2.90275000000E+008, +6.68594140223E-001, +1.37601464499E+002
+2.90293750000E+008, +6.68829744053E-001, +1.37285450307E+002
+2.90312500000E+008, +6.69052904870E-001, +1.36970263863E+002
+2.90331250000E+008, +6.69329326488E-001, +1.36655629082E+002
+2.90350000000E+008, +6.69479919635E-001, +1.36341817980E+002
+2.90368750000E+008, +6.69698481649E-001, +1.36033039815E+002
+2.90387500000E+008, +6.69951017529E-001, +1.35704587084E+002
+2.90406250000E+008, +6.70067980083E-001, +1.35409517141E+002
+2.90425000000E+008, +6.70284850281E-001, +1.35086569497E+002
+2.90443750000E+008, +6.70403747689E-001, +1.34774570002E+002
+2.90462500000E+008, +6.70590279039E-001, +1.34459160816E+002
+2.90481250000E+008, +6.70799475521E-001, +1.34132529063E+002
+2.90500000000E+008, +6.70865621852E-001, +1.33820881945E+002
+2.90518750000E+008, +6.71009878686E-001, +1.33505901084E+002
+2.90537500000E+008, +6.71154247132E-001, +1.33192286449E+002
+2.90556250000E+008, +6.71075401782E-001, +1.32868244586E+002
+2.90575000000E+008, +6.71134821650E-001, +1.32553271607E+002
+2.90593750000E+008, +6.71331032045E-001, +1.32236299604E+002
+2.90612500000E+008, +6.71385378606E-001, +1.31913327386E+002
+2.90631250000E+008, +6.71338240425E-001, +1.31594787470E+002
+2.90650000000E+008, +6.71431596480E-001, +1.31267561372E+002
+2.90668750000E+008, +6.71417464140E-001, +1.30955985752E+002
+2.90687500000E+008, +6.71496597389E-001, +1.30630717518E+002
+2.90706250000E+008, +6.71564156964E-001, +1.30307550463E+002
+2.90725000000E+008, +6.71456366137E-001, +1.29987838520E+002
+2.90743750000E+008, +6.71400635342E-001, +1.29664267447E+002
+2.90762500000E+008, +6.71384036916E-001, +1.29329680773E+002
+2.90781250000E+008, +6.71269098633E-001, +1.29010707398E+002
+2.90800000000E+008, +6.71368721531E-001, +1.28683743489E+002
+2.90818750000E+008, +6.71239662349E-001, +1.28352679805E+002
+2.90837500000E+008, +6.71245030033E-001, +1.28031280721E+002
+2.90856250000E+008, +6.71180519320E-001, +1.27697899485E+002
+2.90875000000E+008, +6.71032740722E-001, +1.27376622001E+002
+2.90893750000E+008, +6.70914893969E-001, +1.27044214705E+002
